date,Los Angeles,New York
2000-05-07,0.023708,0.04253557142857141
2000-05-08,0.011082999999999999,0.03402399999999998
2000-05-09,0.013125,0.04483328571428518
2000-05-10,0.020041999999999997,0.015256000000000011
2000-05-11,0.02575,0.018382142857142836
2000-05-12,0.020416999999999998,0.02045271428571455
2000-05-13,0.025833,0.02544057142857143
2000-05-14,0.023125,0.03524414285714285
2000-05-15,0.02225,0.027068000000000113
2000-05-16,,0.032416714285714236
2000-05-17,0.01875,0.04110499999999997
2000-05-18,0.018792,0.03198814285714266
2000-05-19,0.021041999999999998,0.015101285714285689
2000-05-20,0.035457999999999996,0.016825714285714263
2000-05-21,0.035792000000000004,0.01984528571428593
2000-05-22,0.021083,0.014670571428571453
2000-05-23,0.01975,0.021071428571428612
2000-05-24,0.016291999999999997,0.02807157142857123
2000-05-25,0.025208,0.027007999999999997
2000-05-26,0.020291999999999998,0.027613142857142774
2000-05-27,0.037958,0.02452985714285679
2000-05-28,0.045625,0.027363000000000057
2000-05-29,0.041875,0.02241671428571427
2000-05-30,0.029708,0.020023999999999875
2000-05-31,,0.01701185714285712
2000-06-01,0.036333,0.030281857142857138
2000-06-02,0.039625,0.04162214285714343
2000-06-03,0.037833,0.025024000000000005
2000-06-04,0.032542,0.028958142857142793
2000-06-05,0.0175,0.024180428571428454
2000-06-06,,0.016702285714285735
2000-06-07,0.019667,0.02074685714285716
2000-06-08,0.014333000000000002,0.032065285714286296
2000-06-09,0.021708,0.053730142857142955
2000-06-10,0.028707999999999997,0.0760771428571428
2000-06-11,0.03125,0.056190571428572075
2000-06-12,0.024791999999999998,0.014785857142857144
2000-06-13,0.019458,0.016300571428571494
2000-06-14,0.013666999999999999,0.013128999999999925
2000-06-15,0.026417000000000003,0.0129344285714286
2000-06-16,0.021833,0.027493999999999984
2000-06-17,0.025417,0.030589285714285607
2000-06-18,0.026208,0.02205928571428573
2000-06-19,0.023583,0.015163285714285692
2000-06-20,0.030625,0.03658914285714317
2000-06-21,0.027125,0.030119285714285758
2000-06-22,0.022708000000000002,0.029728142857142776
2000-06-23,0.020416999999999998,0.024607
2000-06-24,0.023083000000000003,0.044220142857142986
2000-06-25,,0.03036328571428568
2000-06-26,,0.03563099999999937
2000-06-27,,0.024952714285714276
2000-06-28,0.024291999999999998,0.02434928571428568
2000-06-29,0.0255,0.02142871428571432
2000-06-30,0.028042,0.02618171428571427
2000-07-01,0.03275,0.03341671428571421
2000-07-02,0.035167000000000004,0.049340166666666116
2000-07-03,0.025083,0.03779171428571425
2000-07-04,0.028417,0.03588671428571423
2000-07-05,0.018917,0.030172714285714164
2000-07-06,0.015166999999999998,0.023154999999999943
2000-07-07,0.017083,0.01995828571428567
2000-07-08,0.023,0.02027385714285687
2000-07-09,0.025083,0.04176785714285712
2000-07-10,0.028875,0.03593457142857145
2000-07-11,0.025125,0.026470142857142522
2000-07-12,0.024333,0.031085142857142825
2000-07-13,0.018042,0.03295242857142865
2000-07-14,0.021125,0.031130857142856898
2000-07-15,0.024125,0.028224142857142896
2000-07-16,0.022792,0.037243857142857134
2000-07-17,0.016916999999999998,0.02876185714285707
2000-07-18,0.01775,0.03862885714285728
2000-07-19,0.021917,0.007015000000000004
2000-07-20,0.02125,0.02094416666666707
2000-07-21,0.022708000000000002,0.03863183333333335
2000-07-22,0.026000000000000002,0.02920133333333337
2000-07-23,0.026125,0.02909016666666715
2000-07-24,0.018667,0.020944499999999984
2000-07-25,0.018958000000000003,0.023506833333333324
2000-07-26,0.023791999999999997,0.014330000000000074
2000-07-27,0.022667,0.006782428571428593
2000-07-28,0.021958000000000002,0.01269028571428573
2000-07-29,0.020166999999999997,0.01594442857142876
2000-07-30,0.028125,0.014541571428571449
2000-07-31,0.015708,0.013521857142857125
2000-08-01,0.020291999999999998,0.011069571428571326
2000-08-02,0.018458000000000002,0.032879
2000-08-03,0.020791999999999998,0.015565571428571385
2000-08-04,0.014333000000000002,0.020845571428571578
2000-08-05,0.023833,0.02723199999999997
2000-08-06,0.035792000000000004,0.037583428571428545
2000-08-07,0.022417,0.03242842857142812
2000-08-08,0.023833,0.035722285714285776
2000-08-09,0.015958,0.03583357142857144
2000-08-10,0.012625,0.032775714285714436
2000-08-11,0.024333,0.031131142857142847
2000-08-12,0.036083,0.019398857142857124
2000-08-13,0.037083,0.018089142857143335
2000-08-14,,0.0092162857142857
2000-08-15,0.025208,0.019059428571428533
2000-08-16,0.025707999999999998,0.025065285714286043
2000-08-17,0.015625,0.017827285714285664
2000-08-18,,0.006285857142857153
2000-08-19,,0.01860114285714267
2000-08-20,,0.017624999999999922
2000-08-21,,0.012857142857142883
2000-08-22,0.026625,0.032722285714285405
2000-08-23,0.027333,0.02470557142857146
2000-08-24,0.024541999999999998,0.017136999999999986
2000-08-25,0.020125,0.01877957142857144
2000-08-26,0.019916999999999997,0.0334411428571428
2000-08-27,0.019333000000000003,0.04083357142857152
2000-08-28,0.018542,0.027799571428571965
2000-08-29,0.013375,0.016916571428571423
2000-08-30,,0.008363142857142864
2000-08-31,0.020458,0.01065485714285711
2000-09-01,0.0115,0.007208428571428567
2000-09-02,0.012083,0.014847142857142859
2000-09-03,0.016708,0.01720842857142886
2000-09-04,0.018000000000000002,0.022345285714285696
2000-09-05,0.015416999999999998,0.013531714285714268
2000-09-06,0.019916999999999997,0.014641857142856948
2000-09-07,0.014208000000000002,0.017311285714285703
2000-09-08,0.013333000000000001,0.01627457142857142
2000-09-09,0.017917,0.02816685714285735
2000-09-10,0.026125,0.032674714285714286
2000-09-11,,0.03599400000000006
2000-09-12,0.016125,0.02412600000000013
2000-09-13,0.014833,0.018988285714285704
2000-09-14,0.008458,0.035023857142857204
2000-09-15,0.013125,0.022946428571428618
2000-09-16,0.018792,0.012379000000000018
2000-09-17,0.028875,0.020785714285714282
2000-09-18,0.0165,0.012654857142856914
2000-09-19,0.020875,0.010355285714285735
2000-09-20,0.026333,0.032633
2000-09-21,0.011917,0.02225
2000-09-22,0.013291999999999998,0.013357285714285745
2000-09-23,0.011208,0.018887000000000046
2000-09-24,0.015792,0.013232142857142679
2000-09-25,0.013708000000000001,0.00923414285714287
2000-09-26,,0.00564885714285714
2000-09-27,0.0195,0.009047428571428491
2000-09-28,,0.009569571428571427
2000-09-29,0.021458,0.008326142857142869
2000-09-30,0.024833,0.013635285714285647
2000-10-01,0.033917,0.01611899999999995
2000-10-02,0.0295,0.008849285714285724
2000-10-03,0.015,0.019053571428571187
2000-10-04,0.00725,0.016903857142857158
2000-10-05,0.025375,0.008729714285714304
2000-10-06,0.013625,0.014486285714285809
2000-10-07,0.022417,0.01942257142857134
2000-10-08,0.02125,0.012470142857142881
2000-10-09,0.028167,0.010232285714285859
2000-10-10,0.019833,0.007941714285714293
2000-10-11,0.012833,0.014969857142857089
2000-10-12,0.01,0.01196142857142864
2000-10-13,0.010167,0.014196428571428584
2000-10-14,0.015792,0.01826185714285716
2000-10-15,0.015041999999999998,0.03211885714285672
2000-10-16,0.015333000000000001,0.008939714285714263
2000-10-17,0.010875,0.009418714285714268
2000-10-18,0.005417,0.005898857142857259
2000-10-19,0.013333000000000001,0.01324042857142859
2000-10-20,0.02425,0.009854999999999992
2000-10-21,0.027458,0.019536000000000157
2000-10-22,0.01375,0.015607142857142889
2000-10-23,,0.00902971428571427
2000-10-24,0.012417000000000001,0.007577428571428743
2000-10-25,0.010125,0.012113142857142836
2000-10-26,0.012875,0.011569428571428597
2000-10-27,0.008875,0.0069901428571427175
2000-10-28,0.011667,0.022003000000000005
2000-10-29,0.011042,0.02206557142857146
2000-10-30,,0.01543442857142828
2000-10-31,,0.014099571428571402
2000-11-01,0.006833,0.016363714285714273
2000-11-02,0.005333,0.015030142857143002
2000-11-03,0.0105,0.006861999999999995
2000-11-04,0.009542,0.01100585714285717
2000-11-05,0.009125,0.014726285714285357
2000-11-06,0.010042,0.008618285714285724
2000-11-07,0.006208,0.004252833333333328
2000-11-08,0.006333,0.0025996666666666785
2000-11-09,0.009375,0.004701333333333328
2000-11-10,0.009458,0.0059898333333333305
2000-11-11,0.009708,0.0027013333333333876
2000-11-12,0.011042,0.005701499999999988
2000-11-13,0.006083,0.0028656666666666652
2000-11-14,0.005917,0.0054999999999999355
2000-11-15,0.005582999999999999,0.006062499999999996
2000-11-16,0.006,0.004749999999999993
2000-11-17,0.006125,0.009104333333333095
2000-11-18,0.006667,0.007673500000000012
2000-11-19,0.007958,0.004895833333333333
2000-11-20,0.00225,0.005412833333333462
2000-11-21,0.002542,0.0059721666666666595
2000-11-22,0.006875,0.010621666666666663
2000-11-23,0.007625,0.017034666666666642
2000-11-24,0.00725,0.007708333333333325
2000-11-25,0.0060420000000000005,0.005812666666666653
2000-11-26,0.005917,0.012250166666667135
2000-11-27,0.0034579999999999997,0.0018678333333333325
2000-11-28,0.004292,0.0025208333333333315
2000-11-29,0.006083,0.0039476666666667555
2000-11-30,0.001875,0.006684166666666675
2000-12-01,0.001,0.011618166666666667
2000-12-02,0.00275,0.016770833333333325
2000-12-03,0.004458,0.009753500000000007
2000-12-04,0.002333,0.006259166666666672
2000-12-05,0.0035,0.008715166666666618
2000-12-06,0.001583,0.009685166666666665
2000-12-07,0.002708,0.004506833333333327
2000-12-08,0.000542,0.001659833333333311
2000-12-09,0.004292,0.006666799999999988
2000-12-10,0.0070420000000000005,0.006633200000000003
2000-12-11,0.003125,0.005165999999999965
2000-12-12,0.011417,0.014633400000000019
2000-12-13,0.00475,0.005636333333333328
2000-12-14,0.003958,0.00502416666666661
2000-12-15,0.0029170000000000003,0.005872500000000012
2000-12-16,0.006625,0.009193166666666667
2000-12-17,0.005417,0.011409666666666755
2000-12-18,0.006125,0.00446533333333333
2000-12-19,0.004208,0.0023820000000000017
2000-12-20,0.0029170000000000003,0.004652666666666664
2000-12-21,,0.0031666666666666575
2000-12-22,,0.005979333333333346
2000-12-23,0.002,0.00639866666666652
2000-12-24,0.003875,0.006610999999999994
2000-12-25,0.00775,0.02368750000000004
2000-12-26,0.004417,0.0147708333333334
2000-12-27,0.004625,0.007707999999999986
2000-12-28,0.002583,0.011913000000000007
2000-12-29,0.003,0.005335500000000021
2000-12-30,0.0029170000000000003,0.006520666666666672
2000-12-31,0.004947,0.01608783333333334
2001-01-01,0.007333,0.016680666666666465
2001-01-02,0.0047079999999999995,0.01209733333333336
2001-01-03,0.005917,0.00640499999999999
2001-01-04,0.005083,0.0042293333333335
2001-01-05,0.0017920000000000002,0.0038403333333333323
2001-01-06,0.0029170000000000003,0.006150166666666669
2001-01-07,0.004625,0.005256833333333449
2001-01-08,,0.0027896666666666634
2001-01-09,0.005417,0.008708499999999984
2001-01-10,,0.009363499999999948
2001-01-11,,0.005638833333333328
2001-01-12,,
2001-01-13,0.005582999999999999,0.004757000000000157
2001-01-14,0.0055,0.00435649999999999
2001-01-15,0.008458,0.0021109999999999983
2001-01-16,0.008292,0.002604166666666672
2001-01-17,0.004833,0.0034738333333333322
2001-01-18,0.003583,0.00570083333333334
2001-01-19,0.001667,0.0030439999999999842
2001-01-20,0.005542,0.007357666666666659
2001-01-21,0.005792,0.016236166666666715
2001-01-22,0.008083,0.005798499999999932
2001-01-23,0.005333,0.0043956666666666745
2001-01-24,0.008167,0.005413166666666659
2001-01-25,0.003958,0.009520666666666273
2001-01-26,0.002,0.005641666666666664
2001-01-27,0.0067079999999999996,0.008784666666666668
2001-01-28,0.008625,0.017087000000000133
2001-01-29,0.006458,0.005441166666666673
2001-01-30,0.004125,0.008260166666666676
2001-01-31,0.004833,0.006194500000000043
2001-02-01,0.003583,0.005027833333333331
2001-02-02,0.0045,0.008222166666666655
2001-02-03,0.006,0.017529999999999914
2001-02-04,0.009042,0.008545666666666661
2001-02-05,,0.00842266666666668
2001-02-06,0.015416999999999998,0.006784666666666927
2001-02-07,0.014542,0.012317000000000014
2001-02-08,0.00825,0.005625000000000005
2001-02-09,0.011167,0.010298666666666786
2001-02-10,0.01225,0.02384950000000001
2001-02-11,0.015916999999999997,0.02296516666666663
2001-02-12,0.010917,0.012240400000000009
2001-02-13,0.013708000000000001,0.007416800000000014
2001-02-14,0.010625,0.0041416
2001-02-15,0.011042,0.006976200000000072
2001-02-16,0.0095,0.003579399999999996
2001-02-17,0.008625,0.02015820000000001
2001-02-18,0.01125,0.014715333333333256
2001-02-19,0.008458,0.012347000000000016
2001-02-20,0.010417000000000001,0.006367999999999994
2001-02-21,0.008292,0.02071933333333316
2001-02-22,0.010167,0.011156833333333317
2001-02-23,0.005333,0.012159666666666655
2001-02-24,0.013625,0.014294000000000159
2001-02-25,0.017333,0.01484733333333336
2001-02-26,0.009042,0.017604166666666705
2001-02-27,0.005375,0.017069500000000355
2001-02-28,0.004771,0.02319683333333337
2001-03-01,0.0085835,0.014965166666666705
2001-03-02,0.0095415,0.004508166666666702
2001-03-03,0.012624999999999999,0.01018333333333333
2001-03-04,0.012249999999999999,0.024840166666666684
2001-03-05,,0.020764000000000223
2001-03-06,,0.022953666666666702
2001-03-07,,0.016756999999999984
2001-03-08,0.013875,0.01768733333333331
2001-03-09,0.021124999999999998,0.018960333333333284
2001-03-10,0.0143545,0.025812500000000026
2001-03-11,0.015875,0.021298500000000033
2001-03-12,0.013354499999999998,0.019960666666666654
2001-03-13,0.011541999999999998,0.010247166666666656
2001-03-14,0.0151045,0.01760416666666654
2001-03-15,0.018146,0.007905166666666671
2001-03-16,0.0161665,0.012635500000000008
2001-03-17,0.0185835,0.012421500000000037
2001-03-18,0.024541499999999997,0.026993166666666665
2001-03-19,0.0195835,0.021680500000000016
2001-03-20,0.0128335,0.017916833333333437
2001-03-21,0.020374999999999997,0.026868000000000024
2001-03-22,0.015021,0.02179149999999997
2001-03-23,0.014458499999999999,0.03427766666666732
2001-03-24,0.0173545,0.028618166666666653
2001-03-25,0.0157085,0.02596783333333331
2001-03-26,0.014833,0.017295666666667042
2001-03-27,0.0136455,0.017166833333333336
2001-03-28,0.019895500000000003,0.014225333333333338
2001-03-29,0.0202295,0.014351500000000045
2001-03-30,0.023,0.020965333333333322
2001-03-31,0.03308350000000001,0.014562599999999966
2001-04-01,0.030687500000000003,0.013941600000000153
2001-04-02,0.0244795,0.022084799999999963
2001-04-03,0.023749999999999997,0.02222499999999995
2001-04-04,0.023458499999999997,0.018571428571428288
2001-04-05,0.022208500000000003,0.024327285714285656
2001-04-06,0.022062499999999995,0.008709571428571431
2001-04-07,0.022687500000000003,0.03331957142857149
2001-04-08,0.0184165,0.01833314285714285
2001-04-09,,0.014110999999999973
2001-04-10,0.0178125,0.021619142857142983
2001-04-11,0.016354,0.021711428571428628
2001-04-12,0.0154375,0.012561285714285733
2001-04-13,0.016521,0.029288428571428934
2001-04-14,0.0185415,0.031220000000000022
2001-04-15,0.024562499999999998,0.032446571428571436
2001-04-16,0.016729,0.02341028571428552
2001-04-17,0.0151665,0.017397428571428567
2001-04-18,0.013625,0.034992142857143
2001-04-19,0.014020999999999999,0.023800142857142857
2001-04-20,0.020687500000000004,0.021242142857142866
2001-04-21,0.025854000000000002,0.024103142857142858
2001-04-22,0.022583500000000003,0.03163100000000006
2001-04-23,0.0194375,0.028849000000000038
2001-04-24,0.0177705,0.030389000000000055
2001-04-25,0.018291500000000002,0.021954285714285805
2001-04-26,0.0195625,0.028797857142857115
2001-04-27,0.026042000000000003,0.02673228571428572
2001-04-28,0.024687499999999998,0.03998000000000015
2001-04-29,0.0314585,0.03227371428571423
2001-04-30,0.019417,0.028994285714285733
2001-05-01,0.024312499999999997,0.03466671428571374
2001-05-02,0.020875,0.0376845714285715
2001-05-03,0.019958499999999997,0.040422571428571474
2001-05-04,0.022958499999999996,0.048279857142857145
2001-05-05,0.027104,0.03387114285714293
2001-05-06,0.0349165,0.0310238571428572
2001-05-07,0.024208499999999997,0.02176414285714272
2001-05-08,0.020999999999999998,0.02035928571428572
2001-05-09,0.0194795,0.01846100000000001
2001-05-10,0.018625000000000003,0.0326394285714287
2001-05-11,0.030582999999999996,0.04158742857142866
2001-05-12,0.027145999999999993,0.0400417142857143
2001-05-13,0.029521,0.03408928571428589
2001-05-14,0.021812500000000002,0.030015000000000024
2001-05-15,0.0225835,0.032143000000000026
2001-05-16,0.022854,0.02379414285714345
2001-05-17,0.027250000000000003,0.028576571428571333
2001-05-18,0.020958499999999994,0.016411714285714255
2001-05-19,0.030229000000000002,0.029440428571428933
2001-05-20,0.0315415,0.02942257142857147
2001-05-21,0.0245625,0.02106157142857143
2001-05-22,0.018604000000000002,0.028940571428571524
2001-05-23,0.020478999999999997,0.02146257142857144
2001-05-24,0.018250000000000002,0.01914285714285714
2001-05-25,0.0274165,0.019759857142857096
2001-05-26,0.028957999999999998,0.013686142857142782
2001-05-27,0.032229,0.02241071428571422
2001-05-28,0.02725,0.03639871428571372
2001-05-29,0.0233125,0.023273714285714276
2001-05-30,0.0234,0.027851285714285762
2001-05-31,0.026708500000000003,0.02312485714285715
2001-06-01,0.028249999999999997,0.031535571428571364
2001-06-02,0.03266700000000001,0.0165922857142857
2001-06-03,0.035625000000000004,0.02927957142857143
2001-06-04,0.030187500000000003,0.023975999999999973
2001-06-05,0.0233335,0.02624985714285716
2001-06-06,0.030083,0.021210285714285834
2001-06-07,0.035228999999999996,0.023659714285714315
2001-06-08,0.0354375,0.02922628571428573
2001-06-09,0.0390415,0.03348614285714235
2001-06-10,0.037375000000000005,0.034220285714285696
2001-06-11,0.0275,0.02954014285714286
2001-06-12,0.027437500000000004,0.045246142857142665
2001-06-13,0.027708500000000004,0.03787500000000004
2001-06-14,0.0256045,0.030451333333333334
2001-06-15,0.0260625,0.010173666666666761
2001-06-16,0.038645500000000006,0.012611166666666649
2001-06-17,0.0334585,0.028000166666666645
2001-06-18,0.023041499999999996,0.04012966666666593
2001-06-19,0.019625,0.049423666666666755
2001-06-20,0.0185,0.03963883333333324
2001-06-21,0.023062500000000003,0.03268319999999988
2001-06-22,0.023604000000000003,0.02296679999999996
2001-06-23,0.018750000000000003,0.02231679999999997
2001-06-24,0.027146000000000003,0.02130280000000036
2001-06-25,0.025312499999999998,0.033891600000000056
2001-06-26,,0.043308400000000045
2001-06-27,,0.04687500000000039
2001-06-28,0.0134375,0.05666120000000005
2001-06-29,0.020041999999999997,0.034518
2001-06-30,0.032103999999999994,0.060408199999999676
2001-07-01,0.031104000000000003,0.0383084
2001-07-02,0.022958000000000003,0.01993779999999998
2001-07-03,0.018062500000000002,0.03559979999999969
2001-07-04,0.024979,0.030374800000000018
2001-07-05,0.010291499999999999,0.033225000000000025
2001-07-06,0.0141455,0.02341280000000046
2001-07-07,0.0231875,0.042591599999999986
2001-07-08,0.021458499999999995,0.026996600000000016
2001-07-09,0.021625,0.04327759999999983
2001-07-10,0.018854,0.04703339999999999
2001-07-11,0.019104000000000003,0.026683199999999997
2001-07-12,0.019104000000000003,0.019284200000000012
2001-07-13,0.0246455,
2001-07-14,0.03964600000000001,
2001-07-15,0.03889549999999999,0.02453340000000016
2001-07-16,0.0243125,0.028209499999999988
2001-07-17,,
2001-07-18,0.022229000000000002,0.04132649999999974
2001-07-19,0.021124999999999994,0.02901633333333332
2001-07-20,0.02025,0.022141166666666712
2001-07-21,0.022125000000000002,0.049699999999999786
2001-07-22,0.024729,0.034133400000000015
2001-07-23,0.023333,0.02259979999999998
2001-07-24,0.026646000000000003,0.030641600000000286
2001-07-25,0.026270500000000002,0.035725199999999985
2001-07-26,0.0250205,
2001-07-27,0.022896,0.023992750000000278
2001-07-28,0.034375,0.03541674999999998
2001-07-29,0.0367085,0.031101750000000004
2001-07-30,0.029896000000000006,0.019991600000000068
2001-07-31,0.029500000000000002,
2001-08-01,,0.04416600000000001
2001-08-02,0.027062500000000003,0.04409159999999944
2001-08-03,0.027875,0.02884999999999998
2001-08-04,0.025707999999999998,0.027004800000000023
2001-08-05,0.02675,0.035241600000000116
2001-08-06,,0.04298360000000004
2001-08-07,0.0185835,
2001-08-08,0.021854000000000002,0.034414333333333366
2001-08-09,0.024208499999999997,0.05363900000000007
2001-08-10,0.019645999999999997,0.033788166666666654
2001-08-11,0.0294375,0.017551000000000035
2001-08-12,0.031,0.020158399999999986
2001-08-13,0.019125,0.0196218
2001-08-14,0.024354000000000004,0.03277520000000021
2001-08-15,0.024895999999999998,0.026803999999999984
2001-08-16,0.023292000000000004,
2001-08-17,0.024124999999999997,0.04231249999999974
2001-08-18,0.0301875,0.04097216666666667
2001-08-19,0.0225625,0.04390983333333332
2001-08-20,0.0220415,0.029235999999999502
2001-08-21,0.027166499999999996,0.028020833333333408
2001-08-22,0.023583000000000003,0.0359885
2001-08-23,0.0220625,0.02937500000000014
2001-08-24,0.028666500000000004,0.031874999999999966
2001-08-25,0.025458500000000005,0.021265999999999993
2001-08-26,0.044729000000000005,0.026631833333333504
2001-08-27,0.03375,0.021030000000000004
2001-08-28,0.018229000000000002,
2001-08-29,0.016625,0.024701499999999613
2001-08-30,0.018729000000000003,0.03481249999999999
2001-08-31,0.013021,0.03427799999999996
2001-09-01,0.020541499999999997,0.024173500000000042
2001-09-02,0.028896000000000005,0.023141500000000006
2001-09-03,0.018646,0.03288216666666666
2001-09-04,0.016396,0.018069666666666314
2001-09-05,0.018854499999999996,
2001-09-06,,
2001-09-07,,0.036097000000000455
2001-09-08,,0.02759366666666668
2001-09-09,,0.021729166666666633
2001-09-10,0.020854,0.017347333333333433
2001-09-11,,0.02709159999999996
2001-09-12,,0.020174999999999967
2001-09-13,,0.032529799999999866
2001-09-14,,0.00943319999999999
2001-09-15,,0.01526660000000001
2001-09-16,0.029375,0.0189416000000002
2001-09-17,,0.016183200000000016
2001-09-18,,0.015086399999999965
2001-09-19,,0.03801679999999972
2001-09-20,,0.020959500000000082
2001-09-21,,0.01643775000000007
2001-09-22,,0.02025350000000007
2001-09-23,0.022583000000000002,0.03365624999999988
2001-09-24,0.01725,0.03167700000000006
2001-09-25,0.011842000000000002,0.00909000000000005
2001-09-26,0.0147085,0.008282599999999998
2001-09-27,,0.008033400000000024
2001-09-28,0.0189375,0.011166799999999737
2001-09-29,0.023979499999999997,0.018449999999999942
2001-09-30,0.026583500000000003,0.021708199999999976
2001-10-01,0.021146,0.007850000000000041
2001-10-02,0.014791499999999999,0.01289220000000006
2001-10-03,0.018937500000000003,0.021241599999999944
2001-10-04,0.019979,0.01927083333333354
2001-10-05,0.022167000000000003,0.02977083333333336
2001-10-06,,0.0207895000000001
2001-10-07,0.032,0.021715499999999718
