,y
2013-03-13,0.02108061945297368
2013-03-14,-0.5912528002381973
2013-03-15,0.25958760671384673
2013-03-16,0.037072524968774
2013-03-17,-1.7744664081031074
2013-03-18,0.4557773910437779
2013-03-19,0.3772455645582013
2013-03-20,-0.6340217616927784
2013-03-21,0.8725234222328104
2013-03-22,-0.05730956528127537
2013-03-23,0.14133933429499687
2013-03-24,0.3886179160847834
2013-03-25,0.24581350554849243
2013-03-26,0.11203038730260453
2013-03-27,0.25833261324106704
2013-03-28,-0.5119586052500145
2013-03-29,0.6068887533589942
2013-03-30,-0.11918757841721848
2013-03-31,1.017190103723199
2013-04-01,1.12283661551283
2013-04-02,0.3207643951746494
2013-04-03,0.28620430275712494
2013-04-04,-0.14845112822056428
2013-04-05,0.49420187577310626
2013-04-06,-0.31156340972756413
2013-04-07,-0.42389250525782035
2013-04-08,0.2626179186722637
2013-04-09,-0.7086742974817335
2013-04-10,0.7319551572407962
2013-04-11,-0.7596561677346068
2013-04-12,1.3373427747999254
2013-04-13,0.23386114161556643
2013-04-14,0.7460939368847571
2013-04-15,-0.7252277464095656
2013-04-16,0.6874858517152365
2013-04-17,0.5562799677333488
2013-04-18,-1.3794707158319017
2013-04-19,0.19750327960444775
2013-04-20,0.02191500268058505
2013-04-21,-1.7456159619288945
2013-04-22,0.5197016682985639
2013-04-23,0.38097793711055594
2013-04-24,-1.3461354488103323
2013-04-25,0.8708451787187022
2013-04-26,-1.386399194944339
2013-04-27,0.07107018433107157
2013-04-28,-1.896554482622082
2013-04-29,1.0392785030252782
2013-04-30,-0.3117233629011087
2013-05-01,-0.25470345740343314
2013-05-02,-0.3111427541422564
2013-05-03,1.5440733286109234
2013-05-04,1.472416990709498
2013-05-05,-2.101823921000814
2013-05-06,2.580017707166224
2013-05-07,1.413153912500737
2013-05-08,-0.17406380425348505
2013-05-09,-0.40772593656956324
2013-05-10,1.6928976589280733
2013-05-11,-0.6119662663151678
2013-05-12,-0.6685133818149765
2013-05-13,-0.904546505468549
2013-05-14,0.5610968441481854
2013-05-15,0.1325057376860389
2013-05-16,-0.9859482947708851
2013-05-17,1.0482857915779982
2013-05-18,-1.19767381616595
2013-05-19,0.999842992014047
2013-05-20,-0.30093442371505497
2013-05-21,-0.2986273389177173
2013-05-22,0.19009658094097162
2013-05-23,0.847234589466736
2013-05-24,0.49013971513288634
2013-05-25,0.6095250817227245
2013-05-26,0.517597484188107
2013-05-27,0.43424397517854385
2013-05-28,0.8029659967210119
2013-05-29,0.17347520815206058
2013-05-30,0.8449129120021066
2013-05-31,-0.19136460853777829
2013-06-01,-2.09830061959056
2013-06-02,1.6375225446847694
2013-06-03,1.1557283653148154
2013-06-04,-0.4148354345005869
2013-06-05,0.7793131526528854
2013-06-06,0.6720895299235188
2013-06-07,0.0105975240899214
2013-06-08,-0.029759747298893253
2013-06-09,-1.2021502899081422
2013-06-10,-0.3231841460132918
2013-06-11,-1.2249907322002824
2013-06-12,-0.043529429082311805
2013-06-13,-0.8006373703195641
2013-06-14,0.33007125457338526
2013-06-15,-0.2880980218330207
2013-06-16,1.0808468712518715
2013-06-17,0.11241931304183123
2013-06-18,2.3914825571262672
2013-06-19,-1.974540141938034
2013-06-20,0.4536255854148632
2013-06-21,1.119171871123285
2013-06-22,1.5850450451328557
2013-06-23,-0.6779288580585987
2013-06-24,1.1223397282580136
2013-06-25,0.4488592375779984
2013-06-26,1.3152302257291915
2013-06-27,-0.608392860794102
2013-06-28,1.0690742735955043
2013-06-29,-0.14257079214082022
2013-06-30,-1.0907698425456342
2013-07-01,0.676139943806461
2013-07-02,-0.03723283690075996
2013-07-03,0.904885609410428
2013-07-04,-0.12407244275414121
2013-07-05,-0.05634944963862132
2013-07-06,1.041067166195982
2013-07-07,-0.0901578541249762
2013-07-08,0.21613736854709223
2013-07-09,0.11180373748522196
2013-07-10,1.3313817615513366
2013-07-11,0.1996907143895782
2013-07-12,2.156927924939784
2013-07-13,1.1890743428031563
2013-07-14,1.1190838838031207
2013-07-15,-0.8545336777658536
2013-07-16,1.4588388968170949
2013-07-17,0.009301784233119614
2013-07-18,0.4193595139779553
2013-07-19,1.1890322053293543
2013-07-20,-0.24039644779519387
2013-07-21,1.4607993870614373
2013-07-22,-0.5340373838336717
2013-07-23,2.1942773892112966
2013-07-24,-1.6444172252896596
2013-07-25,-1.0765264338983505
2013-07-26,-1.1117056311968077
2013-07-27,-1.4882033990730377
2013-07-28,-1.9644272295939833
2013-07-29,1.417518928419443
2013-07-30,-1.3206165736357454
2013-07-31,-1.026286838218625
2013-08-01,1.8717919563429164
2013-08-02,-1.310153120414237
2013-08-03,-1.1880364325563721
2013-08-04,1.2815673143450388
2013-08-05,-0.09881880356072414
2013-08-06,-0.6679334529384636
2013-08-07,1.9442916681004738
2013-08-08,-0.09588477225067876
2013-08-09,1.8829042781009555
2013-08-10,0.6403434362140306
2013-08-11,1.9820727177902862
2013-08-12,0.4335487325586176
2013-08-13,-0.6231610094781892
2013-08-14,3.19377999957079
2013-08-15,-1.3687504079609285
2013-08-16,0.2792042463323262
2013-08-17,-0.08955258801982646
2013-08-18,-0.28669835724174686
2013-08-19,0.013577420531660861
2013-08-20,-0.11784159550809878
2013-08-21,0.6324367494590629
2013-08-22,1.793304037442568
2013-08-23,-0.2200410736418118
2013-08-24,-0.47307427211644726
2013-08-25,-0.43418588826423044
2013-08-26,-0.8353664850676801
2013-08-27,-2.265676562565925
2013-08-28,0.6054471925501442
2013-08-29,-1.3652046262642927
2013-08-30,-0.4660920605306191
2013-08-31,0.15835039106493884
2013-09-01,-1.6390016906080098
2013-09-02,-0.675855214199212
2013-09-03,0.4274212256131501
2013-09-04,-0.19378420996274348
2013-09-05,-0.6228612073843173
2013-09-06,2.2871444972078634
2013-09-07,-1.615223745357132
2013-09-08,0.3263670693840136
2013-09-09,-0.010399903634157881
2013-09-10,-3.242131291333261
2013-09-11,2.323397727658253
2013-09-12,-0.9283511711677607
2013-09-13,-1.3745226407749414
2013-09-14,2.951249567685844
2013-09-15,-0.028049898609426416
2013-09-16,0.6143689582723838
2013-09-17,0.09814700670450893
2013-09-18,0.5321788457335311
2013-09-19,-1.6001665384898258
2013-09-20,0.9499294554212678
2013-09-21,-0.9592808153864316
2013-09-22,-0.01026040621808666
2013-09-23,1.3014215555632684
2013-09-24,-0.027779898277462522
2013-09-25,0.6063487409197557
2013-09-26,0.670046707644159
2013-09-27,-0.6244067979660517
2013-09-28,1.1443490652989672
2013-09-29,1.2391264771956911
2013-09-30,0.48095377259872096
2013-10-01,1.446956831516923
2013-10-02,-0.3636138505404406
2013-10-03,-0.19921657672044368
2013-10-04,-1.2650303910532463
2013-10-05,0.9969076531494699
2013-10-06,-1.1932294559224852
2013-10-07,1.3880930299634384
2013-10-08,-0.7684585102166774
2013-10-09,0.06257257617086442
2013-10-10,0.36830656169522946
2013-10-11,0.5365388515666454
2013-10-12,-0.22616498662359252
2013-10-13,0.504037262603046
2013-10-14,0.2689626956417777
2013-10-15,0.2554446920570044
2013-10-16,-1.0836118652459368
2013-10-17,0.3623356908247003
2013-10-18,-0.4845491029887572
2013-10-19,-0.3301715572569938
2013-10-20,0.47200588435236196
2013-10-21,-0.8521664945154096
2013-10-22,0.18228122331238783
2013-10-23,-0.33696275281424876
2013-10-24,0.24721853100550858
2013-10-25,0.5867492769671769
2013-10-26,-1.0763973559163995
2013-10-27,1.137617280374489
2013-10-28,1.8974048505908812
2013-10-29,-1.995168039257714
2013-10-30,0.259567615247846
2013-10-31,-0.5361553024652853
2013-11-01,-0.7933808479187777
2013-11-02,1.1654437817148735
2013-11-03,-0.659119737259862
2013-11-04,-0.29423872123344846
2013-11-05,1.2516027520533708
2013-11-06,-0.9285675076139768
2013-11-07,1.2215060409416085
2013-11-08,0.0871842998100412
2013-11-09,1.4848082776067926
2013-11-10,-0.5104963617472886
2013-11-11,3.671339891986918
2013-11-12,0.43664374852422616
2013-11-13,1.2005170883457126
2013-11-14,0.9745280430966422
2013-11-15,-0.2716099963268473
2013-11-16,-0.5416317423029939
2013-11-17,-0.19545926059849875
2013-11-18,-1.248084059300417
2013-11-19,0.1410058682297923
2013-11-20,-1.1626067077751199
2013-11-21,0.6319239652350597
2013-11-22,0.6688786480772247
2013-11-23,-0.9585692675297167
2013-11-24,1.807015490724262
2013-11-25,-0.4013947902863976
2013-11-26,1.3489299413443847
2013-11-27,0.49353200967434574
2013-11-28,1.3098988372996576
2013-11-29,-0.7434491898472622
2013-11-30,0.5607583730112102
2013-12-01,1.5103806157850033
2013-12-02,-1.239466834492438
2013-12-03,-1.510203274000966
2013-12-04,-1.2851312124674896
2013-12-05,-2.9144942383894823
2013-12-06,-2.806812913528789
2013-12-07,-1.3235153290508723
2013-12-08,-0.025325456898447563
2013-12-09,-1.4556758216131098
2013-12-10,0.6720398854000385
2013-12-11,0.07619268011467145
2013-12-12,-0.00506333430477615
2013-12-13,-0.10584786980057333
2013-12-14,-0.17097333977732215
2013-12-15,0.4481052005460082
2013-12-16,-1.3709292466525307
2013-12-17,1.3314188383236956
2013-12-18,0.5035469263415289
2013-12-19,-0.42881757575743107
2013-12-20,1.423448425582108
2013-12-21,-0.6449349333920545
2013-12-22,-0.21385331361701887
2013-12-23,0.2949231544376524
2013-12-24,-0.5930440301786327
2013-12-25,-0.5249815797362269
2013-12-26,-0.5928875846967052
2013-12-27,-0.6146928313556693
2013-12-28,0.7143118671162307
2013-12-29,-2.500139982679442
2013-12-30,0.855661252226137
2013-12-31,-0.6081822231284129
2014-01-01,0.29785217797254027
2014-01-02,0.40432813740633977
2014-01-03,-2.738136225924797
2014-01-04,1.514019638099715
2014-01-05,-0.4728933348511313
2014-01-06,-0.7023583692157807
2014-01-07,-0.20037012742544769
2014-01-08,1.0508571092336927
2014-01-09,-0.7177288479975583
2014-01-10,2.0327057102952124
2014-01-11,0.32951490383775334
2014-01-12,2.451457991422216
2014-01-13,-0.4933694657649319
2014-01-14,-0.7881555639686659
2014-01-15,1.47166294668816
2014-01-16,-0.052691748917802816
2014-01-17,-0.44752152811441076
2014-01-18,-1.075617167392264
2014-01-19,0.12628271206682312
2014-01-20,0.25653462625659273
2014-01-21,-0.9037799615760408
2014-01-22,-0.02812281558038235
2014-01-23,-0.022119169087296553
2014-01-24,-0.9888713152319933
2014-01-25,-0.43367064119854365
2014-01-26,-1.6527634425902884
2014-01-27,1.6131905379021025
2014-01-28,-1.4168375887814268
2014-01-29,0.675106115182302
2014-01-30,-0.7296318590529075
2014-01-31,0.9995766205332167
2014-02-01,-2.1953493544026434
2014-02-02,1.2270400020699483
2014-02-03,-0.543080769899968
2014-02-04,1.8319148807023482
2014-02-05,-1.4630809256112869
2014-02-06,0.9602584333449953
2014-02-07,0.5931770120789537
2014-02-08,0.7904067517941362
2014-02-09,-0.5363531116529858
2014-02-10,0.651075100680473
2014-02-11,-1.9167469410865874
2014-02-12,-0.5025932846671806
2014-02-13,0.000849026593858826
2014-02-14,0.1220604582621424
2014-02-15,-0.6161370083664954
2014-02-16,2.5794398600689528
2014-02-17,1.5957095389807148
2014-02-18,0.11968343917517557
2014-02-19,-1.25639107792461
2014-02-20,-0.7849867551689449
2014-02-21,-1.1645921993507946
2014-02-22,0.014092060155718622
2014-02-23,-0.6795234945310866
2014-02-24,-2.054907589390539
2014-02-25,0.6179177530867808
2014-02-26,1.1239218818054344
2014-02-27,-1.3943810557431682
2014-02-28,-0.2596300161072498
2014-03-01,2.576185032151388
2014-03-02,-0.6949475750787709
2014-03-03,-0.09844266057301465
2014-03-04,1.0784086703804339
2014-03-05,-0.18059297398788682
2014-03-06,-0.4712722054972518
2014-03-07,1.404484349759692
2014-03-08,0.7504172715157922
2014-03-09,0.8515154126792672
2014-03-10,0.42618791019917635
2014-03-11,1.7544468281918673
2014-03-12,-0.057690352268302596
2014-03-13,0.7897877307083595
2014-03-14,1.269517553665975
2014-03-15,0.7271891930988313
2014-03-16,2.0780848517036374
2014-03-17,0.6460924478604715
2014-03-18,-0.9947370760346854
2014-03-19,-0.15104649803469594
2014-03-20,1.2123080487297615
2014-03-21,-1.4545735609241275
2014-03-22,0.5097767932294518
2014-03-23,-0.6231163909327158
2014-03-24,1.1877493475466052
2014-03-25,-0.7244834869881713
2014-03-26,1.5799024185209203
2014-03-27,-0.6390409161658284
2014-03-28,1.5465629978303501
2014-03-29,0.7285316907907324
2014-03-30,-0.6815013136324692
2014-03-31,1.7812335642915786
2014-04-01,-1.1358324972034184
2014-04-02,-0.5291589626091436
2014-04-03,0.9454132825748973
2014-04-04,-1.2869147637026015
2014-04-05,-0.4990014359987798
2014-04-06,-0.1962213085654791
2014-04-07,-1.2971445686465866
2014-04-08,0.9637051147089299
2014-04-09,-0.003705153174802356
2014-04-10,-0.17758407044703828
2014-04-11,0.40152640461218086
2014-04-12,0.633589726740197
2014-04-13,1.621987768806429
2014-04-14,0.6204318161065197
2014-04-15,-0.01800391079597402
2014-04-16,1.6700021030193373
2014-04-17,-0.16550121267580936
2014-04-18,-0.09455532809106795
2014-04-19,2.103865421856602
2014-04-20,-0.8875629794805923
2014-04-21,0.10484462181273907
2014-04-22,-1.4220082609775506
2014-04-23,-1.2813449318457488
2014-04-24,0.0022017071134345922
2014-04-25,-1.7914758187416695
2014-04-26,0.3690361200047274
2014-04-27,-1.2910932014577772
2014-04-28,-0.5981877456791468
2014-04-29,0.648195497047542
2014-04-30,0.7613239754625758
2014-05-01,0.2724725895186849
2014-05-02,1.7199752076621717
2014-05-03,2.081037557594286
2014-05-04,1.2362614118231952
2014-05-05,-0.2557303650027477
2014-05-06,0.9017482925104134
2014-05-07,0.6877593476426402
2014-05-08,-0.8480214606674881
2014-05-09,0.6923707050320809
2014-05-10,-1.6049408620397074
2014-05-11,-0.5016669809676164
2014-05-12,0.35644226693448255
2014-05-13,-3.0651977395047667
2014-05-14,-0.7502196700434278
2014-05-15,-0.3086378471114208
2014-05-16,-2.7192905150566014
2014-05-17,0.06337064494758836
2014-05-18,-1.332105527667078
2014-05-19,-0.6303671409237099
2014-05-20,-0.42339188268326616
2014-05-21,-0.08625285761901375
2014-05-22,-0.7668206087644438
2014-05-23,0.1815372574864883
2014-05-24,-0.7314427432209951
2014-05-25,0.5340741720293481
2014-05-26,1.4291532932745659
2014-05-27,-0.15541703057892423
2014-05-28,0.8054600865071532
2014-05-29,-0.6307781544692047
2014-05-30,1.036189530271984
2014-05-31,-1.1949821884323983
2014-06-01,-0.7984262544111274
2014-06-02,0.6997985612837048
2014-06-03,-0.4005235037222441
2014-06-04,0.9955453789932597
2014-06-05,1.442985297471268
2014-06-06,-0.44179268930967436
2014-06-07,1.0013290164300543
2014-06-08,2.0056983954322787
2014-06-09,0.4910648419000284
2014-06-10,1.0863788523768376
2014-06-11,1.9816825852161086
2014-06-12,-0.36196769203176776
2014-06-13,1.3632805378791213
2014-06-14,1.4924176362724038
2014-06-15,1.3486557398240224
2014-06-16,-0.5166162348729819
2014-06-17,0.818612458340747
2014-06-18,0.6774682557225058
2014-06-19,-0.6828980852587831
2014-06-20,-0.2947044813782034
2014-06-21,0.7904799253579271
2014-06-22,-0.6944543233487643
2014-06-23,-1.6295753681141414
2014-06-24,0.8186072976739931
2014-06-25,-1.13925911595886
2014-06-26,-1.0744520962241921
2014-06-27,-1.4382255967292465
2014-06-28,0.9801629654125084
2014-06-29,-3.119057864960227
2014-06-30,-1.419485783457553
2014-07-01,-0.29996639108017686
2014-07-02,0.10619092719123291
2014-07-03,0.47136088836748224
2014-07-04,-1.1309909591390288
2014-07-05,0.8149627784023272
2014-07-06,-1.4285129546648718
2014-07-07,0.9135138895185475
2014-07-08,-2.1852306445964977
2014-07-09,0.0023419937030003113
2014-07-10,0.9220162489276171
2014-07-11,-0.9149383059780841
2014-07-12,1.781579559714476
2014-07-13,-0.9208693668300473
2014-07-14,0.9175160087737937
2014-07-15,0.9594897281048249
2014-07-16,-0.4606134936990126
2014-07-17,1.7809984069457154
2014-07-18,0.48493786845372744
2014-07-19,-1.3730947498044064
2014-07-20,4.866425777319986
2014-07-21,-0.46987289921297004
2014-07-22,0.6739604983143428
2014-07-23,-0.03810757299260503
2014-07-24,0.5883264639131888
2014-07-25,-0.8637372520546764
2014-07-26,0.3412287322402018
2014-07-27,0.1293470543952797
2014-07-28,1.8339986773838965
2014-07-29,0.07645666268509829
2014-07-30,1.1524591383676572
2014-07-31,0.868334012792442
2014-08-01,-0.0262541176072226
2014-08-02,0.11208646274185177
2014-08-03,1.2048703566681012
2014-08-04,0.46026009469110785
2014-08-05,-0.5101670295169686
2014-08-06,-0.4232395807601008
2014-08-07,0.20045285503319848
2014-08-08,0.6520586745557335
2014-08-09,-0.6140712209788101
2014-08-10,2.08014995349983
2014-08-11,-0.7841841262971047
2014-08-12,0.8123263059684904
2014-08-13,-2.253222527852549
2014-08-14,-0.2824360335394294
2014-08-15,-0.9023867394497873
2014-08-16,-0.3608294843423502
2014-08-17,1.3370375239070718
2014-08-18,-0.24664384161541897
2014-08-19,2.1134087476850367
2014-08-20,0.8945791885546817
2014-08-21,1.300674316210635
2014-08-22,-0.028745695445900943
2014-08-23,1.9726322920172383
2014-08-24,-1.1939033504255319
2014-08-25,0.9854024129894587
2014-08-26,-0.9574857034652241
2014-08-27,-0.5010748325109015
2014-08-28,-1.494845541094138
2014-08-29,-0.6651294836331051
2014-08-30,-0.1394782688960885
2014-08-31,-0.7323192963912699
2014-09-01,-1.383580152278453
2014-09-02,1.8249967749717997
2014-09-03,-0.3818876543295058
2014-09-04,0.9775137200453832
2014-09-05,1.1260020715194838
2014-09-06,-0.4183272394788844
2014-09-07,-1.274085699405461
2014-09-08,-0.49030723070905585
2014-09-09,0.6252663052457965
2014-09-10,-2.1567186416080846
2014-09-11,1.1196723433765814
2014-09-12,-0.7241327773217612
2014-09-13,0.44433992266687206
2014-09-14,-1.8414506882374193
2014-09-15,1.4660698180425509
2014-09-16,-0.7023269156218381
2014-09-17,0.6967061329964346
2014-09-18,0.35091842936275874
2014-09-19,1.0139385950849515
2014-09-20,0.06116143618131219
2014-09-21,1.0601205847711939
2014-09-22,-1.4494044661162129
2014-09-23,-0.5863688043256192
2014-09-24,0.7117513007575826
2014-09-25,-0.9613580701066687
2014-09-26,-0.3274895263675045
2014-09-27,0.07202726407429627
2014-09-28,0.45726784004652427
2014-09-29,-0.8161987158729233
2014-09-30,0.725610192001882
2014-10-01,-1.0453389618869064
2014-10-02,-0.24900452045537885
2014-10-03,0.9447568046261772
2014-10-04,0.4773489258754552
2014-10-05,-1.1380949572147667
2014-10-06,1.6749268491489802
2014-10-07,-1.21467985120342
2014-10-08,0.8633038122179635
2014-10-09,-2.1055809781050683
2014-10-10,-0.829196007670001
2014-10-11,-0.6352867876151038
2014-10-12,-0.9694683248489091
2014-10-13,0.9690867292475869
2014-10-14,0.41663881832108324
2014-10-15,1.7718066161105839
2014-10-16,1.5897983973268461
2014-10-17,0.21965499353081414
2014-10-18,0.6248685679906334
2014-10-19,1.3993603029852237
2014-10-20,-0.33818002420348264
2014-10-21,0.07572546266687699
2014-10-22,-0.9710010725492974
2014-10-23,0.12559375060635486
2014-10-24,-3.217363301035291
2014-10-25,-0.3304171271811355
2014-10-26,-1.7579036991068795
2014-10-27,-0.08558179068104355
2014-10-28,-1.0479895679666784
2014-10-29,-0.319511849294682
2014-10-30,1.477086371875822
2014-10-31,-1.5608060098297383
2014-11-01,0.8318886187892026
2014-11-02,-1.8691874106572326
2014-11-03,0.24905985193635582
2014-11-04,-0.08126249378802924
2014-11-05,0.23615647370799875
2014-11-06,-0.9206589288255799
2014-11-07,0.8804345957664497
2014-11-08,0.24257914483325044
2014-11-09,-0.2565703494455909
2014-11-10,0.34520594803431603
2014-11-11,0.5232078356604204
2014-11-12,0.344408953924568
2014-11-13,-0.8915217939269291
2014-11-14,-0.738234908522747
2014-11-15,2.5657134481216044
2014-11-16,0.7610345095404889
2014-11-17,-1.3826167008413939
2014-11-18,2.0562882887726808
2014-11-19,0.6958230574577576
2014-11-20,0.343406978405006
2014-11-21,0.31342443685254007
2014-11-22,-0.5413187311240159
2014-11-23,0.2704737829609777
2014-11-24,-0.6905840073465808
2014-11-25,-0.10018956007359853
2014-11-26,-0.49730959057470225
2014-11-27,-0.18502697198822207
2014-11-28,1.004688143601039
2014-11-29,0.9068336258788697
2014-11-30,-1.161151758218509
2014-12-01,0.45102373253656536
2014-12-02,-0.683977424733381
2014-12-03,0.8895722195532215
2014-12-04,-0.6793313624034458
2014-12-05,1.590739662123418
2014-12-06,-0.418072442664885
2014-12-07,0.5384026155999233
2014-12-08,-1.0624738807839194
2014-12-09,1.4368005677043099
2014-12-10,-1.01992813065797
2014-12-11,-1.426482306903321
2014-12-12,-0.01345296021550213
2014-12-13,-2.740746242410298
2014-12-14,-0.19412090608838092
2014-12-15,-0.7503595899230682
2014-12-16,-0.4354369146183674
2014-12-17,1.4646937210906252
2014-12-18,-0.4804280178449414
2014-12-19,1.4035070529709932
2014-12-20,0.5098871144984545
2014-12-21,-0.10382544936162441
2014-12-22,-1.702229312023272
2014-12-23,1.3985366862920854
2014-12-24,-1.37451128133072
2014-12-25,-0.22003957489407347
2014-12-26,-1.1409937892546373
2014-12-27,0.39128227184065023
2014-12-28,-0.3243197548702509
2014-12-29,-0.2884281172640468
2014-12-30,-0.023368747752872676
2014-12-31,1.117411447496646
2015-01-01,0.7247645513303406
2015-01-02,0.8070002284422061
2015-01-03,3.780527131665473
2015-01-04,-0.7567997670816391
2015-01-05,0.954626233148939
2015-01-06,-0.12264416001398026
2015-01-07,0.3450240806947857
2015-01-08,-1.1929809942372216
2015-01-09,-2.7345095114226905
2015-01-10,-0.7491161365246245
2015-01-11,-0.7008352160962409
2015-01-12,-0.1781730051320436
2015-01-13,-2.101224892856389
2015-01-14,0.02355795351969492
2015-01-15,-0.18100964666929426
2015-01-16,-1.35148223417933
2015-01-17,0.4513331112205858
2015-01-18,-0.3625987051785564
2015-01-19,0.2612536372982136
2015-01-20,-0.6289187180126523
2015-01-21,1.779159340107934
2015-01-22,-0.4288669777410362
2015-01-23,1.5370210430976994
2015-01-24,-0.23685919202011652
2015-01-25,1.0657913804655714
2015-01-26,-0.5410260887302911
2015-01-27,-0.7697199543029569
2015-01-28,-0.5409717769642262
2015-01-29,-0.3940845299794769
2015-01-30,-0.7061379965260243
2015-01-31,1.3578885961706366
2015-02-01,-1.5359256750792014
2015-02-02,-0.46445542132121953
2015-02-03,2.035406647141924
2015-02-04,-0.40296673904852454
2015-02-05,-1.820212654690468
2015-02-06,1.5662428137452795
2015-02-07,-0.24390928286698413
2015-02-08,-2.6071531171523947
2015-02-09,0.27970692340392894
2015-02-10,-0.5156758709853475
2015-02-11,-0.01930843412746397
2015-02-12,0.6921099499705909
2015-02-13,0.11903190738726345
2015-02-14,1.5200709041440363
2015-02-15,-0.03789070396685465
2015-02-16,-0.4894828975051896
2015-02-17,-0.49652921960412955
2015-02-18,0.4283506333905682
2015-02-19,-2.6042017448785906
2015-02-20,0.9519804236651237
2015-02-21,-1.666791718925656
2015-02-22,-0.5220179365761216
2015-02-23,0.44859707301344326
2015-02-24,0.6771253713199766
2015-02-25,-2.1404218024125092
2015-02-26,0.0989548219858013
2015-02-27,-0.006524684305269569
2015-02-28,-1.4299564259577877
2015-03-01,0.7537054123846301
2015-03-02,-2.422822578389135
2015-03-03,0.8587407836884147
2015-03-04,-0.013870390845990122
2015-03-05,-0.5534803156245764
2015-03-06,1.328737198279175
2015-03-07,-1.3075214279701635
2015-03-08,1.6999267476170528
2015-03-09,-0.9628450107964297
2015-03-10,0.8298473499937408
2015-03-11,-0.3476054165771058
2015-03-12,0.885973007596537
2015-03-13,0.738005193506646
2015-03-14,-1.4731058866331523
2015-03-15,0.6167634385777797
2015-03-16,-0.2666091729261456
2015-03-17,-0.7049522319658513
2015-03-18,-0.782164765716233
2015-03-19,1.9034781723943772
2015-03-20,-0.4592523115068202
2015-03-21,1.8419291978594479
2015-03-22,-0.26199148103387904
2015-03-23,-0.4187332293358711
2015-03-24,0.6403673334282898
2015-03-25,-1.078969784348259
2015-03-26,2.2239285884396836
2015-03-27,-0.3619029908368844
2015-03-28,1.6515873726375963
2015-03-29,0.33591504433117014
2015-03-30,0.13819244392448043
2015-03-31,0.31280985241402287
2015-04-01,0.19681042173175364
2015-04-02,0.6713515757703368
2015-04-03,-0.19462963093908342
2015-04-04,-0.2948295389937292
2015-04-05,-0.7134764126881501
2015-04-06,-0.10400572414712103
2015-04-07,0.06368015334674082
2015-04-08,-1.2250639295607879e-05
2015-04-09,0.039478044659419946
2015-04-10,-0.2873023487448758
2015-04-11,0.3988318814107529
2015-04-12,0.35706492170074633
2015-04-13,-0.2871906930446424
2015-04-14,0.3353030627711882
2015-04-15,-0.012481856704506689
2015-04-16,0.9682653828752205
2015-04-17,-0.6327408720086529
2015-04-18,0.5026741571579254
2015-04-19,0.5005106060359727
2015-04-20,0.5708375583395023
2015-04-21,1.5247693495273642
2015-04-22,0.7122620325070181
2015-04-23,1.1305446708598264
2015-04-24,-0.9386781635865586
2015-04-25,1.2828514755071407
2015-04-26,1.911129667427794
2015-04-27,-1.5479044514543518
2015-04-28,0.01651881470612282
2015-04-29,0.4283621156919719
2015-04-30,0.5093196440520888
2015-05-01,-0.04975124041247814
2015-05-02,-0.34009601976683324
2015-05-03,0.5232342450853926
2015-05-04,1.0585249038675937
2015-05-05,0.31127763530774033
2015-05-06,2.594667659912698
