xCoord,yCoord,competitor
-0.259355344493318,0.528571127818639,Steve
0.27997296862459,-0.61926679760669,Kate
-0.0338254518154437,-0.226106747983931,Steve
0.000619156509945002,0.331410747711153,Kate
0.35620035009533,-0.410121044973529,Kate
0.446970702299452,0.585464011704194,Susan
-0.401542197125502,0.691801715693977,Susan
-0.677289378041038,0.572359128831316,Susan
0.692933480200712,-0.6192525805599,Michael
-0.794045766981471,-0.295313283426742,Susan
0.483190747711056,-0.566193989062986,Susan
0.827282521703351,0.0280796101758105,Susan
-0.154848658811205,0.0352933845976074,Steve
0.95476929511651,0.00817970487103644,Michael
0.735398398672064,0.579696133578501,Michael
0.786158146214406,0.37409767168393,Susan
0.123787474087539,-0.272267921523067,Steve
-0.291399775133448,-0.64846333708638,Kate
0.581545332781254,0.689968677836274,Michael
-0.901548786127879,-0.245325573339549,Michael
0.686668268730622,0.224073788598249,Susan
-0.614875303840036,0.524379765904826,Susan
0.648959320580071,0.455200379507471,Susan
0.159220963549952,-0.551968110180519,Susan
-0.139376630506108,0.1214281696754,Steve
0.298975155238059,-0.562407793312491,Kate
-0.0368431152785542,0.410768626904384,Steve
0.442622680852149,0.584118315933145,Susan
0.273501803545135,0.0645828718718339,Steve
0.807548312087772,0.0880543144157926,Susan
-0.303486252792308,0.644409379987221,Kate
0.198165439027508,-0.674646424856188,Susan
0.00917546166289929,0.470054770687355,Susan
-0.351431120476682,-0.684713876403836,Susan
0.101875395941961,0.733616792971547,Susan
-0.368728547884822,-0.601232276455954,Kate
0.926890363494536,0.122572080318717,Michael
0.409578197031113,-0.807723540258816,Michael
-0.664361621821457,-0.324334064851778,Susan
0.162052296107094,0.592922303918813,Steve
-0.0106935646834537,0.99434362302282,Michael
0.339808871991944,0.611037246395186,Kate
-0.612663989291282,0.558270259716094,Michael
0.196457077545871,-0.538356420056982,Kate
-0.263479248685766,-0.56819117177946,Kate
0.830557593537389,0.0288817360652013,Susan
-0.727887709242256,0.301274882131888,Susan
0.0732872215385643,0.550823516382728,Kate
0.159516005882801,-0.332589064683793,Kate
0.316339567429871,-0.938878447080839,Michael
0.00983560661774574,0.298771111217601,Steve
0.0581027691456317,0.0824335561757091,Steve
-0.808071055244422,0.438889256372259,Michael
0.478502653149439,-0.852163100149841,Michael
-0.3122480295098,-0.0257047603617912,Kate
0.0834985085426088,0.206687238835337,Susan
-0.1232593996615,-0.597437042734945,Michael
-0.515221487719284,0.00744860620706977,Michael
-0.560099624539078,-0.650563443358358,Susan
-0.142405471999527,-0.0335360221247408,Kate
-0.782962796733947,0.577743089928082,Michael
-0.28931608927532,-0.583182456576881,Kate
-0.147361473379771,-0.517561170395253,Susan
0.15596652943624,0.876478998477107,Susan
0.91903252188951,0.241786755647897,Michael
-0.210873595219352,0.82566044962876,Susan
-0.295105936347473,-0.846536397070917,Kate
0.234554669209071,0.319274971424898,Steve
0.751537592830954,-0.192805624659783,Susan
0.341388331307267,0.828132567034734,Susan
0.890004520238854,0.157125412597868,Kate
-0.283733345653205,-0.562792158654895,Kate
-0.652194256384329,0.573506647232742,Steve
-0.234611443928188,-0.476209690279976,Kate
-0.752553274967956,0.466693508469241,Susan
0.316152388154877,-0.916495789896749,Steve
0.476793570328112,-0.0942809099622177,Susan
-0.831950744709997,-0.511459293008762,Michael
0.102076010451176,-0.468550453605149,Steve
0.387015686649765,0.79926135439054,Susan
-0.399653189256181,-0.738195666124331,Susan
0.760583409656078,0.251535559113016,Susan
0.91631977762936,0.0586397236291257,Michael
0.0821031439078061,-0.721407343423917,Susan
0.454388733910527,-0.568588329008983,Susan
-0.105095862736671,0.160033248092159,Steve
0.0449727146879062,-0.550069296203564,Steve
-0.86101584220236,0.230693332512207,Susan
0.947429090600626,0.236079582764258,Michael
0.332496118426701,0.0035046168251894,Kate
-0.601147754245445,0.404815762450728,Susan
0.144285468453112,0.581474827645549,Kate
-0.0759416997496062,0.574400280854272,Kate
-0.229536681635198,0.485220816958242,Steve
0.805659823865249,-0.541282881479579,Michael
-0.735480366974429,0.490291024538259,Susan
-0.892479708852713,-0.131475293064851,Michael
0.967988747820684,-0.238561654042031,Michael
-0.598097150806433,-0.754706490488656,Michael
-0.880330658356242,0.159669236499992,Susan
-0.146210218804127,0.564332497989525,Kate
0.73372463394498,0.264930212662301,Susan
0.706826582368987,0.0811518518979348,Susan
0.217985220501277,-0.0554510723510168,Steve
0.944625971022374,0.0353986293816301,Michael
0.253341289419776,-0.181698491680761,Kate
0.955641144919264,0.126506608072411,Michael
0.077467429185023,-0.325634643545922,Steve
-0.305620995480539,-0.611602971988535,Kate
0.984236081993636,0.135576911214039,Michael
0.197147770525706,-0.124320538493566,Steve
-0.219110050053535,0.706995381882465,Kate
-0.620691127088756,0.470185372080592,Susan
-0.146210218804127,0.564332497989525,Kate
-0.356412559266763,-0.594932400708656,Kate
0.241679346204965,-0.49728636067568,Kate
-0.355024274270789,-0.0921512499900729,Kate
0.357528675391377,-0.90386096925059,Michael
0.0816516691753135,0.10772156004122,Steve
0.688958963960872,0.676938235603154,Michael
-0.457734967595987,0.644834242261265,Susan
0.228060792667102,0.845957858012966,Susan
0.770492163625692,0.484640264115842,Michael
-0.08724665573744,-0.578655630768245,Steve
-0.31317479360004,0.570272354582633,Kate
0.209048195344175,-0.0773981114082232,Steve
-0.946891986016515,0.217008343670158,Michael
-0.202475435579882,0.187436267206136,Kate
-0.134053205651907,-0.861145720831153,Susan
0.172663315257431,0.210787013700875,Steve
0.965530758331849,-0.148756484276979,Michael
0.0235948644346867,-0.910366731999441,Michael
-0.706029747588271,0.0812178514697045,Susan
0.10220133721138,-0.0459063854187076,Steve
-0.873208595534381,0.415050436924528,Michael
-0.150632107151041,0.463665981043068,Kate
0.167359980312128,0.0893204976134884,Kate
0.921083484871611,0.283517970643839,Michael
0.143180934353146,-0.738191116680435,Susan
0.188479350844173,0.503189761460094,Kate
-0.720546739849155,-0.370015617002748,Susan
-0.768822818019592,0.477017990102018,Michael
0.0705112889061045,0.426206790264756,Steve
-0.796899586106953,-0.461338486548424,Michael
-0.742253102780843,0.640061191316997,Michael
-0.00325976846971094,-0.332836953043637,Steve
0.212405884411216,0.288318566348107,Steve
-0.22487716320548,-0.302802234667841,Kate
0.230234960984939,-0.0927431245866894,Steve
0.6178512595285,-0.662889236005062,Michael
-0.13508950416475,0.277718459160325,Steve
0.348026888159577,-0.792946618865172,Kate
0.718897835787474,-0.564538618333973,Michael
0.126698009196926,0.373751545574987,Kate
0.326348328547924,-0.686400052189523,Susan
0.276998845474905,-0.32757207677491,Kate
0.427481644800461,0.873965784330842,Michael
-0.430781968265631,-0.897248104420858,Michael
0.170072006903128,-0.590825118288926,Steve
0.219929986382787,0.789887515061201,Susan
-0.0569048230995608,-0.233745613249243,Steve
0.497583147964531,-0.239116531037236,Steve
-0.905839684646273,-0.201653025150232,Michael
0.214726351625286,0.183894463919644,Steve
0.815858958569476,-0.459817031814124,Michael
-0.811045625108461,-0.580495911627389,Michael
-0.544801842682847,0.704175573125522,Susan
-0.121532161252131,-0.387134018562318,Steve
0.455407816145816,0.615428813105128,Kate
0.0544623258961966,0.276131038515894,Steve
-0.299782840966747,0.683385629373311,Susan
-0.0354360844195368,0.962926534195392,Michael
0.0569656774725746,-0.104983455489953,Steve
0.0771640970390531,-0.958837409563735,Michael
-0.337471778679341,0.0246581473597751,Kate
-0.805036484804721,0.161339453650609,Susan
-0.111477327888337,0.92456021577968,Michael
-0.333399427553172,-0.917819817673079,Michael
0.148746686939656,-0.482545921876154,Steve
-0.47226451719566,0.627093622825161,Susan
-0.7869218939387,-0.447718942469683,Michael
-0.435227346790794,-0.556378940613899,Susan
-0.708067919145932,0.297341796744908,Kate
0.141826164568584,-0.0174762703662279,Kate
0.779758252852486,-0.10123548336839,Susan
-0.183238701172905,-0.415877042184202,Kate
0.109324498550657,-0.870330246932785,Susan
-0.679227839198146,0.601201171054171,Michael
0.0946298974757042,-0.338494103266623,Steve
0.150949663761923,-0.457120660686175,Steve
-0.102304703395576,0.465267042638782,Steve
-0.565423400471074,0.551155948458463,Susan
-0.208554414173965,-0.188668550037138,Steve
0.0925343133235891,-0.162098533568888,Steve
0.117525941509686,-0.954229540971221,Michael
0.0890355415741077,0.229465853895361,Kate
0.0961346927340502,0.252217625385055,Kate
-0.249988967135223,0.356024640983769,Steve
0.304720906685097,-0.0392368383062589,Kate
-0.663629166326075,0.616341076988931,Michael
0.787525520550004,0.396287680329816,Susan
-0.0114964203253376,-0.0934735261371973,Steve
0.916136036086262,0.0116238363759293,Michael
0.579507573567346,0.414686745569302,Kate
-0.173908461761669,-0.499498157060574,Steve
0.000619156509945002,0.331410747711153,Kate
0.185254225222127,0.101746653273024,Steve
0.727847963195502,0.488981050239296,Kate
0.115152357910266,-0.0131076212831802,Kate
-0.342526157457439,0.297742181016971,Michael
0.26254143481803,-0.813384997136652,Susan
-0.610197198708131,0.767304151432676,Michael
-0.215505351631921,0.410340837636734,Steve
0.29570609690017,0.905455311064479,Michael
0.36849772648337,0.309734191445591,Kate
0.234017116054225,-0.288308483733819,Kate
-0.0376729830888465,0.0574023151167485,Steve
-0.4657177151222,0.82634375007627,Kate
0.251037162114491,0.0533435354381951,Kate
-0.241755155501553,0.683791644670095,Susan
0.137883973980601,-0.54890940731033,Steve
-0.688258994557041,-0.315589281904273,Susan
-0.187246558820566,0.955460664222308,Michael
0.275985169149411,0.326386990636148,Kate
0.944486092275321,-0.165159897943676,Michael
-0.966659166570702,-0.172878840930942,Michael
0.483471663316812,0.798160825709614,Michael
-0.616342806138257,-0.393817457059216,Kate
0.619479005377478,-0.701544546672762,Michael
-0.329206020904089,0.320732072590537,Kate
-0.216629400283842,0.714136651696837,Susan
-0.0832559884253703,0.204264009301564,Steve
-0.888563481229291,0.311297097850124,Michael
0.739788425937997,-0.0037433480771719,Susan
0.888835886974773,0.39105987428166,Michael
0.0410727630032362,-0.078967535757308,Steve
-0.944701744058161,-0.316743907673988,Michael
-0.968483866091549,-0.159220028434712,Michael
-0.213490736134582,0.269789588813036,Steve
-0.329447082416995,-0.58727619948528,Kate
-0.0115891047354526,0.490729006999063,Steve
0.514906949791573,0.668078637419121,Susan
0.879847804376376,-0.326323269172866,Michael
0.0725364777336552,-0.913976484054487,Michael
-0.904365423057044,-0.190064946406376,Michael
-0.173646659206719,0.332198767004444,Steve
0.212697982948,0.444482238839582,Kate
0.202805014069384,-0.362738264226579,Steve
0.710428134533713,0.638880106062455,Michael
-0.502360108801272,0.862387205733913,Michael
0.00189800437484697,-0.0865505776578695,Steve
0.125244613455102,-0.298037996068457,Steve
-0.316200668620526,-0.806669088235352,Susan
0.930692673294005,0.306234801887274,Michael
0.132301798890223,-0.0586786043504746,Steve
-0.37164202449873,-0.307810342218271,Kate
-0.46304017972813,-0.674961241580519,Susan
-0.778881000851847,-0.543674658511784,Michael
0.014314671478824,-0.865296607011162,Susan
-0.089561400893946,0.745443958357608,Susan
0.661870991976529,0.424705586359242,Susan
-0.0445370063515875,0.507993384014621,Kate
-0.606387093902667,0.499333243976379,Susan
-0.230630442768315,0.289939437637007,Kate
-0.312746061566511,-0.642345593744676,Kate
0.192401232391153,0.209985522364066,Steve
0.182281999023153,-0.54097605004082,Steve
0.0319917713646028,-0.00182908703665695,Steve
0.162536957046623,-0.177343312935398,Steve
-0.217155789488675,0.930928571425805,Michael
-0.0559781929885689,-0.915081129751133,Michael
0.209239824434529,0.191802460534287,Steve
0.576279709743815,-0.45298480844754,Susan
-0.026359774712667,0.0113933578403991,Kate
0.362569273388226,0.613533144088621,Steve
0.0890344546634288,-0.446628716823153,Steve
0.135300937229989,0.0761908419893192,Steve
-0.109234632999058,-0.757454749060327,Kate
-0.0543013043897859,0.987727407293985,Michael
-0.0755055773207899,-0.470743407711443,Steve
-0.192332580946452,0.926338103099251,Michael
0.841459652545249,0.401998654426636,Michael
0.00721019672191995,-0.826526288067736,Susan
-0.162628774768391,0.512968664301137,Steve
-0.151112258656183,0.0861140397853009,Steve
0.0583018645013994,0.259506200851199,Steve
0.676944164135076,0.248045664550105,Susan
-0.341565138924564,-0.595740240189446,Kate
0.323103315281685,-0.0298420102763214,Kate
0.288108578957765,0.300027622280022,Kate
-0.200424248754946,-0.508722935557969,Steve
0.503679057011788,0.827915523219316,Michael
0.113184213652967,-0.450590978775321,Steve
-0.517962283340504,-0.736603906999856,Michael
-0.545004867008644,0.776045871441229,Michael
0.0253006926506221,0.547978673911092,Steve
-0.236571849918529,-0.132017827632992,Steve
0.199262809121784,0.896038077478257,Michael
0.957106960848982,-0.0283864864491687,Michael
-0.249566756873493,0.0377324875988482,Kate
0.843323600838133,0.0652617137202696,Susan
0.382455814922289,-0.302658858530031,Kate
0.139997959547922,-0.091194849271886,Steve
-0.73446759314044,0.655809058139675,Michael
-0.294929520614728,0.645218556900265,Kate
-0.257081089328837,-0.595977351112783,Steve
0.717467773944548,0.169005060348786,Susan
0.697473540984703,-0.186126492941972,Kate
-0.533518494480026,-0.256593139754083,Susan
-0.351155466071166,-0.315735902211252,Kate
0.689213019796318,-0.12653033683996,Susan
0.512168406366552,0.823402839265182,Michael
-0.812272458422793,0.516068432818631,Michael
-0.211403459840813,-0.315172562868045,Steve
-0.329447114975743,-0.639791656624861,Kate
-0.297661186620514,0.325737781553067,Kate
0.0030749943020272,0.0244092295172095,Steve
-0.178667003326086,0.578126006981496,Steve
0.228980297956839,-0.745238572846629,Kate
-0.292977241077421,0.694530158133626,Susan
-0.172351136434532,-0.386220794697185,Steve
0.0941779037350674,-0.537036111989616,Kate
0.111532477069978,0.293176190325298,Steve
-0.27856410926441,-0.562015038953276,Steve
-0.319376355056935,0.836495339184413,Susan
0.851830519148916,-0.42947141168263,Michael
-0.695815502391106,0.708627106288681,Michael
0.0515013105493214,0.431557838674848,Steve
-0.494030099506853,0.643643478182415,Susan
0.0355587269109501,0.045167735585175,Steve
0.0504364588229853,0.733282846166503,Susan
0.964903111414046,-0.158895315147237,Michael
-0.381469848107817,-0.594701415762285,Kate
-0.0121764178892599,0.126103793459042,Kate
0.173505604266129,0.149345886690042,Steve
-0.700535035937256,-0.0553121819233726,Susan
0.541324873750168,0.527771517760896,Kate
-0.167712900480423,0.750013548746645,Susan
0.112462741829496,0.120581299456782,Steve
-0.529567577480945,0.263486405085647,Kate
0.87972095979389,-0.47122872536411,Michael
0.495095263244643,-0.661715749417505,Susan
0.248830378848434,0.289879855137189,Kate
-0.155054268304835,0.274245511196844,Kate
-0.0272263724988893,-0.0722499804281455,Steve
-0.767922436184197,-0.379592766905452,Susan
-0.771505895083595,0.411149862022576,Susan
-0.301833380539235,-0.619485418315563,Kate
-0.372359025617455,0.630785310247531,Susan
0.0642203039373733,-0.421604530662688,Steve
-0.682522939365725,0.657275383125045,Michael
0.186869818498619,-0.407801031578871,Steve
-0.678333008807121,-0.0148427083776224,Susan
-0.026842819548065,0.247114818467599,Michael
0.692328401591102,0.42315868508207,Susan
-0.451136605032556,-0.11780583914654,Kate
-0.659055443479022,-0.283805511491036,Susan
0.0933696054353552,0.0555652123077144,Kate
-0.778851072638193,0.218711489403881,Kate
-0.57861791003205,-0.562805001967152,Susan
0.931652317276313,-0.125603438631704,Michael
-0.208928985569274,0.735367544734852,Susan
0.275305464992765,-0.813010848550745,Susan
0.561207489585736,-0.639418337309094,Steve
0.0239607717033854,0.197792292314466,Steve
-0.88791015378415,0.3744739756536,Michael
-0.333885588036485,0.334026350592944,Kate
-0.0551460419228748,0.277858389433936,Steve
-0.252341504961777,0.307875409126414,Kate
0.680914708090278,0.705524696047232,Michael
-0.580568821776594,-0.649321146763825,Susan
0.572051178912898,0.629981101914484,Susan
-0.143286369121103,-0.844644213254862,Susan
-0.178657625814701,0.0743933718603184,Kate
-0.0606905978976706,0.113377796036377,Kate
-0.676780778863888,0.696184271362497,Michael
-0.109599803167248,-0.019158629269158,Steve
-0.757024304886911,-0.058438438917804,Susan
0.0188812284119339,0.330740114147044,Steve
0.148286582411356,-0.461222039364173,Steve
-0.374614175971612,-0.627991572910723,Kate
-0.194046171126522,-0.198908875695926,Steve
0.0620152896832997,-0.793533748555458,Susan
0.110951935261623,0.899241881908064,Michael
0.145334821424346,-0.239478329545803,Kate
0.263230064942033,0.173001485608878,Kate
-0.80278891652383,0.377758446499156,Susan
-0.261620806586166,-0.554714808672432,Kate
0.238962697167061,-0.276256044239404,Steve
-0.275101300791296,-0.631904493446912,Kate
-0.75043200922933,0.576626478925844,Michael
-0.412621130710937,0.731833007878408,Kate
-0.358859087491355,-0.599038474243946,Kate
-0.810609128884718,-0.500162007095361,Michael
-0.33898789837282,0.0358785016699498,Kate
0.474292500600462,0.624893971556906,Susan
-0.140647201961294,-0.74683026742758,Susan
-0.14303938209058,-0.260973761308867,Kate
-0.242710371858088,-0.325166031495703,Kate
0.169426763637661,-0.69622252273182,Susan
-0.183124481289187,0.267741525101468,Steve
0.167359980312128,0.0893204976134884,Kate
0.00582328748947075,0.416435033572813,Steve
-3.53731973098365e-05,-0.379488822404352,Kate
0.0898950724880685,-0.802369436419079,Susan
-0.202571881366486,0.883947840179669,Michael
0.515242476795893,-0.560331905783707,Susan
0.618640895198651,-0.77307711365741,Michael
0.267457324164217,0.16577345664263,Kate
0.88108906629907,0.113357462386202,Susan
-0.334238555404641,-0.634162256380437,Kate
-0.131897528190151,0.871362691494032,Susan
-0.0773536073557405,-0.0410489336924115,Steve
-0.0368525313449474,0.300145103512405,Steve
0.47781220419092,-0.836584153487146,Michael
0.927654961404833,0.289800987709409,Michael
-0.058424811680284,0.249328608547374,Steve
0.152638020481855,0.745958412556932,Susan
0.22490082280239,-0.417114174826725,Steve
0.501511643976629,0.801255311913428,Susan
-0.103631404443011,0.146250781903327,Steve
0.755892240686974,-0.0384744567358962,Michael
0.165066075318041,-0.851160108501679,Susan
-0.0331159579000247,-0.713882242533221,Susan
0.90710643994303,-0.0723389564949552,Michael
-0.836708842972807,0.512105087481017,Michael
-0.304675141411729,0.91955793928201,Michael
0.241679346204965,-0.49728636067568,Kate
-0.680148765181989,0.357611824823391,Susan
0.949136248096,-0.214850888223757,Michael
0.474958376987115,0.787364707010297,Kate
-0.0391124081570491,-0.147770302064663,Kate
0.713788538540598,0.69511868297538,Michael
-0.892659549545274,-0.440248725579041,Michael
0.738172713012251,0.565372439010582,Michael
0.514462525177706,-0.229014411209227,Kate
0.361340870832359,0.333276379457713,Kate
-0.30137240232452,-0.759914378724851,Susan
-0.0111965001708655,0.451204809094978,Steve
-0.0597289912741133,0.957575212845914,Michael
0.443789532670581,-0.776686741745999,Susan
-0.236947592874657,-0.59309786336687,Kate
-0.212958322473679,0.279536129282546,Steve
-0.71596647930971,0.498895302206757,Kate
-0.227349619723184,0.69036468897587,Susan
