,0
449,4.49
450,4.5
451,4.51
452,4.5200000000000005
453,4.53
454,4.54
455,4.55
456,4.5600000000000005
457,4.57
458,4.58
459,4.59
460,4.6000000000000005
461,4.61
462,4.62
463,4.63
464,4.64
465,4.65
466,4.66
467,4.67
468,4.68
469,4.69
470,4.7
471,4.71
472,4.72
473,4.73
474,4.74
475,4.75
476,4.76
477,4.7700000000000005
478,4.78
479,4.79
480,4.8
481,4.8100000000000005
482,4.82
483,4.83
484,4.84
485,4.8500000000000005
486,4.86
487,4.87
488,4.88
489,4.89
490,4.9
491,4.91
492,4.92
493,4.93
494,4.94
495,4.95
496,4.96
497,4.97
498,4.98
499,4.99
500,5.0
501,5.01
502,5.0200000000000005
503,5.03
504,5.04
505,5.05
506,5.0600000000000005
507,5.07
508,5.08
509,5.09
510,5.1000000000000005
511,5.11
512,5.12
513,5.13
514,5.14
515,5.15
516,5.16
517,5.17
518,5.18
519,5.19
520,5.2
521,5.21
522,5.22
523,5.23
524,5.24
525,5.25
526,5.26
527,5.2700000000000005
528,5.28
529,5.29
530,5.3
531,5.3100000000000005
532,5.32
533,5.33
534,5.34
535,5.3500000000000005
536,5.36
537,5.37
538,5.38
539,5.39
540,5.4
541,5.41
542,5.42
543,5.43
544,5.44
545,5.45
546,5.46
547,5.47
548,5.48
549,5.49
550,5.5
551,5.51
552,5.5200000000000005
553,5.53
554,5.54
555,5.55
556,5.5600000000000005
557,5.57
558,5.58
559,5.59
560,5.6000000000000005
561,5.61
562,5.62
563,5.63
564,5.64
565,5.65
566,5.66
567,5.67
568,5.68
569,5.69
570,5.7
571,5.71
572,5.72
573,5.73
574,5.74
575,5.75
576,5.76
577,5.7700000000000005
578,5.78
579,5.79
580,5.8
581,5.8100000000000005
582,5.82
583,5.83
584,5.84
585,5.8500000000000005
586,5.86
587,5.87
588,5.88
589,5.89
590,5.9
591,5.91
592,5.92
593,5.93
594,5.94
595,5.95
596,5.96
597,5.97
598,5.98
599,5.99
600,6.0
601,6.01
602,6.0200000000000005
603,6.03
604,6.04
605,6.05
606,6.0600000000000005
607,6.07
608,6.08
609,6.09
610,6.1000000000000005
611,6.11
612,6.12
613,6.13
614,6.140000000000001
615,6.15
616,6.16
617,6.17
618,6.18
619,6.19
620,6.2
621,6.21
622,6.22
623,6.23
624,6.24
625,6.25
626,6.26
627,6.2700000000000005
628,6.28
629,6.29
630,6.3
631,6.3100000000000005
632,6.32
633,6.33
634,6.34
635,6.3500000000000005
636,6.36
637,6.37
638,6.38
639,6.390000000000001
640,6.4
641,6.41
642,6.42
643,6.43
644,6.44
645,6.45
646,6.46
647,6.47
648,6.48
649,6.49
650,6.5
651,6.51
652,6.5200000000000005
653,6.53
654,6.54
655,6.55
656,6.5600000000000005
657,6.57
658,6.58
659,6.59
660,6.6000000000000005
661,6.61
662,6.62
663,6.63
664,6.640000000000001
665,6.65
666,6.66
667,6.67
668,6.68
669,6.69
670,6.7
671,6.71
672,6.72
673,6.73
674,6.74
675,6.75
676,6.76
677,6.7700000000000005
678,6.78
679,6.79
680,6.8
681,6.8100000000000005
682,6.82
683,6.83
684,6.84
685,6.8500000000000005
686,6.86
687,6.87
688,6.88
689,6.890000000000001
690,6.9
691,6.91
692,6.92
693,6.93
694,6.94
695,6.95
696,6.96
697,6.97
698,6.98
699,6.99
700,7.0
701,7.01
702,7.0200000000000005
703,7.03
704,7.04
705,7.05
706,7.0600000000000005
707,7.07
708,7.08
709,7.09
710,7.1000000000000005
711,7.11
712,7.12
713,7.13
714,7.140000000000001
715,7.15
716,7.16
717,7.17
718,7.18
719,7.19
720,7.2
721,7.21
722,7.22
723,7.23
724,7.24
725,7.25
726,7.26
727,7.2700000000000005
728,7.28
729,7.29
730,7.3
731,7.3100000000000005
732,7.32
733,7.33
734,7.34
735,7.3500000000000005
736,7.36
737,7.37
738,7.38
739,7.390000000000001
740,7.4
741,7.41
742,7.42
743,7.43
744,7.44
745,7.45
746,7.46
747,7.47
748,7.48
749,7.49
750,7.5
751,7.51
752,7.5200000000000005
753,7.53
754,7.54
755,7.55
756,7.5600000000000005
757,7.57
758,7.58
759,7.59
760,7.6000000000000005
761,7.61
762,7.62
763,7.63
764,7.640000000000001
765,7.65
766,7.66
767,7.67
768,7.68
769,7.69
770,7.7
771,7.71
772,7.72
773,7.73
774,7.74
775,7.75
776,7.76
777,7.7700000000000005
778,7.78
779,7.79
780,7.8
781,7.8100000000000005
782,7.82
783,7.83
784,7.84
785,7.8500000000000005
786,7.86
787,7.87
788,7.88
789,7.890000000000001
790,7.9
791,7.91
792,7.92
793,7.930000000000001
794,7.94
795,7.95
796,7.96
797,7.97
798,7.98
799,7.99
800,8.0
801,8.01
802,8.02
803,8.03
804,8.040000000000001
805,8.05
806,8.06
807,8.07
808,8.08
809,8.09
810,8.1
811,8.11
812,8.120000000000001
813,8.13
814,8.14
815,8.15
816,8.16
817,8.17
818,8.18
819,8.19
820,8.2
821,8.21
822,8.22
823,8.23
824,8.24
825,8.25
826,8.26
827,8.27
828,8.28
829,8.290000000000001
830,8.3
831,8.31
832,8.32
833,8.33
834,8.34
835,8.35
836,8.36
837,8.370000000000001
838,8.38
839,8.39
840,8.4
841,8.41
842,8.42
843,8.43
844,8.44
845,8.45
846,8.46
847,8.47
848,8.48
849,8.49
850,8.5
851,8.51
852,8.52
853,8.53
854,8.540000000000001
855,8.55
856,8.56
857,8.57
858,8.58
859,8.59
860,8.6
861,8.61
862,8.620000000000001
863,8.63
864,8.64
865,8.65
866,8.66
867,8.67
868,8.68
869,8.69
870,8.700000000000001
871,8.71
872,8.72
873,8.73
874,8.74
875,8.75
876,8.76
877,8.77
878,8.78
879,8.790000000000001
880,8.8
881,8.81
882,8.82
883,8.83
884,8.84
885,8.85
886,8.86
887,8.870000000000001
888,8.88
889,8.89
890,8.9
891,8.91
892,8.92
893,8.93
894,8.94
895,8.950000000000001
896,8.96
897,8.97
898,8.98
899,8.99
900,9.0
901,9.01
902,9.02
903,9.03
904,9.040000000000001
905,9.05
906,9.06
907,9.07
908,9.08
909,9.09
910,9.1
911,9.11
912,9.120000000000001
913,9.13
914,9.14
915,9.15
916,9.16
917,9.17
918,9.18
919,9.19
920,9.200000000000001
921,9.21
922,9.22
923,9.23
924,9.24
925,9.25
926,9.26
927,9.27
928,9.28
929,9.290000000000001
930,9.3
931,9.31
932,9.32
933,9.33
934,9.34
935,9.35
936,9.36
937,9.370000000000001
938,9.38
939,9.39
940,9.4
941,9.41
942,9.42
943,9.43
944,9.44
945,9.450000000000001
946,9.46
947,9.47
948,9.48
949,9.49
950,9.5
951,9.51
952,9.52
953,9.53
954,9.540000000000001
955,9.55
956,9.56
957,9.57
958,9.58
959,9.59
960,9.6
961,9.61
962,9.620000000000001
963,9.63
964,9.64
965,9.65
966,9.66
967,9.67
968,9.68
969,9.69
970,9.700000000000001
971,9.71
972,9.72
973,9.73
974,9.74
975,9.75
976,9.76
977,9.77
978,9.78
979,9.790000000000001
980,9.8
981,9.81
982,9.82
983,9.83
984,9.84
985,9.85
986,9.86
987,9.870000000000001
988,9.88
989,9.89
990,9.9
991,9.91
992,9.92
993,9.93
994,9.94
995,9.950000000000001
996,9.96
997,9.97
998,9.98
999,9.99
1000,10.0
