Date,Close
10/27/2003,0.8086
10/24/2003,0.8211
10/23/2003,0.8288
10/22/2003,0.816
10/21/2003,0.8259
10/20/2003,0.8234
10/17/2003,0.8314
10/16/2003,0.8626
10/15/2003,0.8688
10/14/2003,0.8728
10/13/2003,0.8724
10/10/2003,0.882
10/9/2003,0.8542
10/8/2003,0.812
10/7/2003,0.8191
10/6/2003,0.8124
10/3/2003,0.8179
10/2/2003,0.8083
10/1/2003,0.7985
9/30/2003,0.7778
9/29/2003,0.756
9/26/2003,0.7485
9/25/2003,0.7411
9/24/2003,0.7452
9/23/2003,0.7083
9/22/2003,0.7019
9/19/2003,0.6989
9/18/2003,0.7074
9/17/2003,0.7115
9/16/2003,0.7348
9/15/2003,0.747
9/12/2003,0.7477
9/11/2003,0.7555
9/10/2003,0.7718
9/9/2003,0.7677
9/8/2003,0.7586
9/5/2003,0.7599
9/4/2003,0.7652
9/3/2003,0.7754
9/2/2003,0.7709
8/29/2003,0.8187
8/28/2003,0.8088
8/27/2003,0.8067
8/26/2003,0.8284
8/25/2003,0.824
8/22/2003,0.83
8/21/2003,0.833
8/20/2003,0.8024
8/19/2003,0.7918
8/18/2003,0.7949
8/15/2003,0.8051
8/14/2003,0.8138
8/13/2003,0.807
8/12/2003,0.8341
8/11/2003,0.8354
8/8/2003,0.8433
8/7/2003,0.8545
8/6/2003,0.834
8/5/2003,0.8463
8/4/2003,0.8347
8/1/2003,0.8512
7/31/2003,0.7933
7/30/2003,0.7966
7/29/2003,0.7779
7/28/2003,0.7738
7/25/2003,0.7769
7/24/2003,0.7773
7/23/2003,0.765
7/22/2003,0.7564
7/21/2003,0.7958
7/18/2003,0.8012
7/17/2003,0.7968
7/16/2003,0.7891
7/15/2003,0.8133
7/14/2003,0.8062
7/11/2003,0.8065
7/10/2003,0.8046
7/9/2003,0.8047
7/8/2003,0.7791
7/7/2003,0.7748
7/3/2003,0.7808
7/2/2003,0.7833
7/1/2003,0.7902
6/30/2003,0.7808
6/27/2003,0.7595
6/26/2003,0.7488
6/25/2003,0.7791
6/24/2003,0.7447
6/23/2003,0.7504
6/20/2003,0.7567
6/19/2003,0.734
6/18/2003,0.7448
6/17/2003,0.7519
6/16/2003,0.7439
6/13/2003,0.7422
6/12/2003,0.7642
6/11/2003,0.791
6/10/2003,0.7874
6/9/2003,0.779
6/6/2003,0.7818
6/5/2003,0.7723
6/4/2003,0.7522
6/3/2003,0.7652
6/2/2003,0.7659
5/30/2003,0.7542
5/29/2003,0.7465
5/28/2003,0.7296
5/27/2003,0.746
5/23/2003,0.744
5/22/2003,0.7437
5/21/2003,0.7475
5/20/2003,0.7331
5/19/2003,0.7292
5/16/2003,0.7556
5/15/2003,0.7504
5/14/2003,0.7641
5/13/2003,0.7418
5/12/2003,0.7082
5/9/2003,0.7189
5/8/2003,0.7097
5/7/2003,0.6893
5/6/2003,0.6778
5/5/2003,0.7051
5/2/2003,0.6792
5/1/2003,0.691
4/30/2003,0.7614
4/29/2003,0.7304
4/28/2003,0.7314
4/25/2003,0.766
4/24/2003,0.773
4/23/2003,0.7507
4/22/2003,0.7786
4/21/2003,0.8008
4/17/2003,0.7736
4/16/2003,0.7649
4/15/2003,0.7726
4/14/2003,0.7475
4/11/2003,0.7245
4/10/2003,0.7161
4/9/2003,0.7429
4/8/2003,0.718
4/7/2003,0.7164
4/4/2003,0.726
4/3/2003,0.7317
4/2/2003,0.7186
4/1/2003,0.7409
3/31/2003,0.7924
3/28/2003,0.8325
3/27/2003,0.8115
3/26/2003,0.7441
3/25/2003,0.7349
3/24/2003,0.7837
3/21/2003,0.7556
3/20/2003,0.8244
3/19/2003,0.8361
3/18/2003,0.8578
3/17/2003,0.9157
3/14/2003,0.9407
3/13/2003,0.9671
3/12/2003,1.0352
3/11/2003,1.0302
3/10/2003,1.0857
3/7/2003,1.1085
3/6/2003,1.0556
3/5/2003,1.0439
3/4/2003,1.0486
3/3/2003,1.036
2/28/2003,1.2559
2/27/2003,1.1543
2/26/2003,1.1549
2/25/2003,1.1226
2/24/2003,1.1467
2/21/2003,1.1085
2/20/2003,1.0587
2/19/2003,1.0993
2/18/2003,1.0654
2/14/2003,1.0607
2/13/2003,1.0528
2/12/2003,1.0305
2/11/2003,1.0576
2/10/2003,1.0443
2/7/2003,1.0957
2/6/2003,1.0271
2/5/2003,0.994
2/4/2003,0.9619
2/3/2003,0.9181
1/31/2003,0.9588
1/30/2003,0.9805
1/29/2003,0.9713
1/28/2003,0.9304
1/27/2003,0.9343
1/24/2003,0.9502
1/23/2003,0.9153
1/22/2003,0.9119
1/21/2003,0.8947
1/17/2003,0.8986
1/16/2003,0.8967
1/15/2003,0.9086
1/14/2003,0.8916
1/13/2003,0.8838
1/10/2003,0.8653
1/9/2003,0.875
1/8/2003,0.8321
1/7/2003,0.8488
1/6/2003,0.8879
1/3/2003,0.9182
1/2/2003,0.8809
12/31/2002,0.8655
12/30/2002,0.8674
12/27/2002,0.9079
12/26/2002,0.9091
12/24/2002,0.9049
12/23/2002,0.8962
12/20/2002,0.8595
12/19/2002,0.8606
12/18/2002,0.8553
12/17/2002,0.8395
12/16/2002,0.8564
12/13/2002,0.8156
12/12/2002,0.7925
12/11/2002,0.7687
12/10/2002,0.7719
12/9/2002,0.7582
12/6/2002,0.7473
12/5/2002,0.7562
12/4/2002,0.7454
12/3/2002,0.775
12/2/2002,0.7739
11/27/2002,0.7571
11/26/2002,0.7575
11/25/2002,0.7504
11/22/2002,0.7664
11/21/2002,0.7493
11/20/2002,0.7451
11/19/2002,0.7217
11/18/2002,0.7228
11/15/2002,0.6885
11/14/2002,0.6769
11/13/2002,0.6725
11/12/2002,0.6901
11/11/2002,0.6885
11/8/2002,0.6888
11/7/2002,0.6962
11/6/2002,0.7079
11/5/2002,0.718
11/4/2002,0.7333
11/1/2002,0.7416
10/31/2002,0.7438
10/30/2002,0.7277
10/29/2002,0.7155
10/28/2002,0.7308
10/25/2002,0.7276
10/24/2002,0.7597
10/23/2002,0.7567
10/22/2002,0.7578
10/21/2002,0.7629
10/18/2002,0.8035
10/17/2002,0.8077
10/16/2002,0.7996
10/15/2002,0.7998
10/14/2002,0.8089
10/11/2002,0.7897
10/10/2002,0.783
10/9/2002,0.7942
10/8/2002,0.7905
10/7/2002,0.7916
10/4/2002,0.7919
10/3/2002,0.7943
10/2/2002,0.8135
10/1/2002,0.8204
9/30/2002,0.8018
9/27/2002,0.8038
9/26/2002,0.804
9/25/2002,0.8063
9/24/2002,0.807
9/23/2002,0.8057
9/20/2002,0.787
9/19/2002,0.7881
9/18/2002,0.7891
9/17/2002,0.7723
9/16/2002,0.7837
9/13/2002,0.7867
9/12/2002,0.7658
9/11/2002,0.7897
9/10/2002,0.7927
9/9/2002,0.7862
9/6/2002,0.7839
9/5/2002,0.7731
9/4/2002,0.7503
9/3/2002,0.7281
8/30/2002,0.7482
8/29/2002,0.7539
8/28/2002,0.7445
8/27/2002,0.7501
8/26/2002,0.7511
8/23/2002,0.739
8/22/2002,0.7482
8/21/2002,0.7542
8/20/2002,0.738
8/19/2002,0.7339
8/16/2002,0.7345
8/15/2002,0.7278
8/14/2002,0.7014
8/13/2002,0.6942
8/12/2002,0.6946
8/9/2002,0.6718
8/8/2002,0.6724
8/7/2002,0.6661
8/6/2002,0.6778
8/5/2002,0.6664
8/2/2002,0.6766
8/1/2002,0.672
7/31/2002,0.6764
7/30/2002,0.6887
7/29/2002,0.666
7/26/2002,0.6675
7/25/2002,0.6741
7/24/2002,0.676
7/23/2002,0.6585
7/22/2002,0.6711
7/19/2002,0.7014
7/18/2002,0.7018
7/17/2002,0.7098
7/16/2002,0.7109
7/15/2002,0.6955
7/12/2002,0.7054
7/11/2002,0.6901
7/10/2002,0.6867
7/9/2002,0.6705
7/8/2002,0.668
7/3/2002,0.6877
7/2/2002,0.6871
7/1/2002,0.6802
6/28/2002,0.6796
6/27/2002,0.6729
6/26/2002,0.6663
6/25/2002,0.6589
6/24/2002,0.6664
6/21/2002,0.6489
6/20/2002,0.6603
6/19/2002,0.6524
6/18/2002,0.6549
6/17/2002,0.6649
6/14/2002,0.664
6/13/2002,0.6603
6/12/2002,0.6307
6/11/2002,0.6186
6/10/2002,0.6233
6/7/2002,0.6317
6/6/2002,0.6348
6/5/2002,0.636
6/4/2002,0.6428
6/3/2002,0.635
5/31/2002,0.6297
5/30/2002,0.6215
5/29/2002,0.6531
5/28/2002,0.6399
5/24/2002,0.6595
5/23/2002,0.665
5/22/2002,0.6695
5/21/2002,0.6677
5/20/2002,0.6899
5/17/2002,0.686
5/16/2002,0.6816
5/15/2002,0.6779
5/14/2002,0.7168
5/13/2002,0.6945
5/10/2002,0.6892
5/9/2002,0.6779
5/8/2002,0.674
5/7/2002,0.6586
5/6/2002,0.6498
5/3/2002,0.6653
5/2/2002,0.6607
5/1/2002,0.6742
4/30/2002,0.689
4/29/2002,0.692
4/26/2002,0.679
4/25/2002,0.672
4/24/2002,0.6612
4/23/2002,0.6653
4/22/2002,0.6581
4/19/2002,0.6591
4/18/2002,0.6558
4/17/2002,0.654
4/16/2002,0.6378
4/15/2002,0.6334
4/12/2002,0.6005
4/11/2002,0.6471
4/10/2002,0.6784
4/9/2002,0.678
4/8/2002,0.693
4/5/2002,0.6822
4/4/2002,0.6866
4/3/2002,0.7083
4/2/2002,0.7095
4/1/2002,0.6869
3/28/2002,0.6689
3/27/2002,0.6672
3/26/2002,0.6568
3/25/2002,0.6416
3/22/2002,0.6527
3/21/2002,0.6714
3/20/2002,0.6657
3/19/2002,0.6612
3/18/2002,0.6648
3/15/2002,0.6476
3/14/2002,0.657
3/13/2002,0.6482
3/12/2002,0.6349
3/11/2002,0.6345
3/8/2002,0.6194
3/7/2002,0.6189
3/6/2002,0.5993
3/5/2002,0.6014
3/4/2002,0.5845
3/1/2002,0.5887
2/28/2002,0.5628
2/27/2002,0.5539
2/26/2002,0.5518
2/25/2002,0.5251
2/22/2002,0.5461
2/21/2002,0.5494
2/20/2002,0.5309
2/19/2002,0.544
2/15/2002,0.5589
2/14/2002,0.5562
2/13/2002,0.554
2/12/2002,0.546
2/11/2002,0.5619
2/8/2002,0.5334
2/7/2002,0.5194
2/6/2002,0.5279
2/5/2002,0.5369
2/4/2002,0.5381
2/1/2002,0.5531
1/31/2002,0.5229
1/30/2002,0.5091
1/29/2002,0.5205
1/28/2002,0.5313
1/25/2002,0.5373
1/24/2002,0.5339
1/23/2002,0.5253
1/22/2002,0.5141
1/18/2002,0.5141
1/17/2002,0.5145
1/16/2002,0.5321
1/15/2002,0.5207
1/14/2002,0.5166
1/11/2002,0.5394
1/10/2002,0.5533
1/9/2002,0.5379
1/8/2002,0.5682
1/7/2002,0.5719
1/4/2002,0.5859
1/3/2002,0.56
1/2/2002,0.5786
12/31/2001,0.5507
12/28/2001,0.5665
12/27/2001,0.5815
12/26/2001,0.5946
12/21/2001,0.5484
12/20/2001,0.5449
12/19/2001,0.5613
12/18/2001,0.5469
12/17/2001,0.5381
12/14/2001,0.5425
12/13/2001,0.5104
12/12/2001,0.5058
12/11/2001,0.4999
12/10/2001,0.5066
12/7/2001,0.5168
12/6/2001,0.5066
12/5/2001,0.5314
12/4/2001,0.5418
12/3/2001,0.5577
11/30/2001,0.5323
11/29/2001,0.5194
11/28/2001,0.5309
11/27/2001,0.5394
11/26/2001,0.5217
11/21/2001,0.5342
11/20/2001,0.5376
11/19/2001,0.5238
11/16/2001,0.5218
11/15/2001,0.5109
11/14/2001,0.5612
11/13/2001,0.6093
11/12/2001,0.601
11/9/2001,0.6268
11/8/2001,0.6072
11/7/2001,0.5718
11/6/2001,0.5713
11/5/2001,0.5756
11/2/2001,0.5826
11/1/2001,0.5887
10/31/2001,0.5979
10/30/2001,0.62
10/29/2001,0.6244
10/26/2001,0.6236
10/25/2001,0.6324
10/24/2001,0.6392
10/23/2001,0.6211
10/22/2001,0.6262
10/19/2001,0.6263
10/18/2001,0.6109
10/17/2001,0.621
10/16/2001,0.6267
10/15/2001,0.6311
10/12/2001,0.6384
10/11/2001,0.6676
10/10/2001,0.6463
10/9/2001,0.6468
10/8/2001,0.6447
10/5/2001,0.6402
10/4/2001,0.6527
10/3/2001,0.6395
10/2/2001,0.6466
10/1/2001,0.6599
9/28/2001,0.6635
9/27/2001,0.6492
9/26/2001,0.6479
9/25/2001,0.6176
9/24/2001,0.6106
9/21/2001,0.7087
9/20/2001,0.7214
9/19/2001,0.719
9/18/2001,0.7443
9/17/2001,0.807
9/14/2001,0.8327
9/10/2001,0.7961
9/7/2001,0.8028
9/6/2001,0.7832
9/5/2001,0.7671
9/4/2001,0.7611
8/31/2001,0.7663
8/30/2001,0.7525
8/29/2001,0.7657
8/28/2001,0.7748
8/27/2001,0.7501
8/24/2001,0.746
8/23/2001,0.7372
8/22/2001,0.7282
8/21/2001,0.7299
8/20/2001,0.7135
8/17/2001,0.7051
8/16/2001,0.7415
8/15/2001,0.7452
8/14/2001,0.7502
8/13/2001,0.7419
8/10/2001,0.7439
8/9/2001,0.7364
8/8/2001,0.7306
8/7/2001,0.7343
8/6/2001,0.7256
8/3/2001,0.7262
8/2/2001,0.7325
8/1/2001,0.7043
7/31/2001,0.6973
7/30/2001,0.7059
7/27/2001,0.7131
7/26/2001,0.7189
7/25/2001,0.7087
7/24/2001,0.6877
7/23/2001,0.6839
7/20/2001,0.6811
7/19/2001,0.668
7/18/2001,0.6725
7/17/2001,0.6869
7/16/2001,0.6881
7/13/2001,0.6874
7/12/2001,0.7067
7/11/2001,0.7059
7/10/2001,0.7233
7/9/2001,0.7279
7/6/2001,0.7378
7/5/2001,0.7239
7/3/2001,0.716
7/2/2001,0.7108
6/29/2001,0.709
6/28/2001,0.6994
6/27/2001,0.6994
6/26/2001,0.7319
6/25/2001,0.7389
6/22/2001,0.7339
6/21/2001,0.7424
6/20/2001,0.7415
6/19/2001,0.7744
6/18/2001,0.771
6/15/2001,0.8045
6/14/2001,0.8328
6/13/2001,0.8014
6/12/2001,0.8017
6/11/2001,0.7827
6/8/2001,0.7665
6/7/2001,0.7592
6/6/2001,0.7664
6/5/2001,0.7695
6/4/2001,0.7592
6/1/2001,0.7592
5/31/2001,0.7795
5/30/2001,0.776
5/29/2001,0.7747
5/25/2001,0.7818
5/24/2001,0.7941
5/23/2001,0.8153
5/22/2001,0.8089
5/21/2001,0.8122
5/18/2001,0.8044
5/17/2001,0.7839
5/16/2001,0.7752
5/15/2001,0.7663
5/14/2001,0.7525
5/11/2001,0.7605
5/10/2001,0.7682
5/9/2001,0.7677
5/8/2001,0.7489
5/7/2001,0.7472
5/4/2001,0.7657
5/3/2001,0.7658
5/2/2001,0.7436
5/1/2001,0.7647
4/30/2001,0.7434
4/27/2001,0.7574
4/26/2001,0.7762
4/25/2001,0.753
4/24/2001,0.7374
4/23/2001,0.7515
4/20/2001,0.77
4/19/2001,0.7846
4/18/2001,0.7819
4/17/2001,0.8012
4/16/2001,0.8187
4/12/2001,0.7805
4/11/2001,0.7959
4/10/2001,0.7914
4/9/2001,0.7358
4/6/2001,0.7283
4/5/2001,0.7365
4/4/2001,0.7266
4/3/2001,0.6956
4/2/2001,0.6743
