time,distance
1.28,1.7837229138888364
1.29,3.8477587123461707
1.3,2.2077601877104898
1.31,2.0869004626773386
1.32,2.6044557468225267
1.33,2.4970090331214445
1.34,1.7688425895217361
1.35,3.4404642489542985
1.36,2.05322405355723
1.37,2.790993216984284
1.3800000000000001,3.3861774478385094
1.3900000000000001,3.3281565246597298
1.4000000000000001,2.8417878456746783
1.41,3.161483875639804
1.42,2.2975232902573026
1.43,2.9506451201045403
1.44,2.4713824858212257
1.45,3.1808087888906362
1.46,2.531601287625527
1.47,2.5734931050641245
1.48,3.043846988019672
1.49,3.7127021355791294
1.5,2.840946245983165
1.51,2.5341065061571846
1.52,2.237662997614005
1.53,3.164290200334487
1.54,3.253930954183758
1.55,2.888971227670837
1.56,4.237107581179339
1.57,3.522266494985817
1.58,1.5901884426657527
1.59,3.3041484047404555
1.6,3.680274262887317
1.61,3.035162216629869
1.62,3.809644619004117
1.6300000000000001,4.743909029620081
1.6400000000000001,2.7660862477035026
1.6500000000000001,3.099316629371711
1.6600000000000001,1.9709174528729383
1.67,3.0446964028986607
1.68,2.3409501628416463
1.69,3.316198064653894
1.7,3.7708291558967932
1.71,3.879089907456342
1.72,3.5463071122380896
1.73,2.419294046476592
1.74,2.6966587471336543
1.75,3.8920634550432203
1.76,4.822909281106691
1.77,3.0721431853514556
1.78,3.800823056730377
1.79,2.554572549223847
1.8,2.0872299088573785
1.81,3.432298056032487
1.82,2.703696866857655
1.83,3.565449401799512
1.84,3.4992409061092835
1.85,3.9301407664838934
1.86,4.778219221896977
1.87,3.0634181418904944
1.8800000000000001,4.687600395173488
1.8900000000000001,3.66696296586763
1.9000000000000001,4.04560669597838
1.9100000000000001,3.923816918373676
1.92,3.67721647230442
1.93,5.687300908730166
1.94,2.1014498632982925
1.95,3.9181328681766865
1.96,3.4144833820958436
1.97,4.885442332490644
1.98,3.8829627396225628
1.99,5.823917516287759
2.0,4.5946252199039215
2.0100000000000002,5.398934914970219
2.02,3.103964497395904
2.0300000000000002,3.928041608253565
2.04,3.3810597024755205
2.05,3.533468518054589
2.06,2.3543413487817277
2.07,2.7372081021803636
2.08,2.830476844101863
2.09,3.4030198587687486
2.1,2.8997093635153
2.11,3.6718021500316302
2.12,3.613508124710397
2.13,4.840035281872325
2.14,3.853304221998841
2.15,3.4758060958561416
2.16,5.378032681697686
2.17,3.201453793866457
2.18,5.357570632790407
2.19,5.621331334600578
2.2,3.490134377898462
2.21,2.775607243487086
2.22,4.751528676166793
2.23,4.211469121012607
2.24,3.154171324538643
2.25,2.2740114814243633
2.2600000000000002,6.086806695916881
2.27,4.531238857223272
2.2800000000000002,4.961326879415553
2.29,2.369398026509817
2.3000000000000003,5.35714978138661
2.31,4.044978090658525
2.32,5.7705261909176215
2.33,3.5351627824643375
2.34,5.848840466437197
2.35,4.305933025442195
2.36,5.937480944744287
2.37,3.7140259081470646
2.38,5.496053052226014
2.39,6.3516005824791435
2.4,3.986498753762609
2.41,4.8436757199231
2.42,5.03046519673673
2.43,1.929107860361639
2.44,4.612768796658284
2.45,4.086435385819438
2.46,4.488354726374981
2.47,7.154093980767524
2.48,4.731500962704853
2.49,8.154179870060252
2.5,4.679775062457909
2.5100000000000002,0.750747145554846
2.52,3.8643720323220743
2.5300000000000002,4.394235771850125
2.54,5.276297618012961
2.5500000000000003,5.893643135097764
2.56,3.2514859058503
2.57,6.746224591066669
2.58,5.6669840424859785
2.59,6.384055951127968
2.6,4.8997480731668865
2.61,7.133630552898925
2.62,5.905642655534044
2.63,6.811647924681494
2.64,6.284529047939876
2.65,4.361703024876233
2.66,5.831283806498731
2.67,3.5539474495716803
2.68,5.59282083898627
2.69,6.14924726416375
2.7,5.972410685772361
2.71,4.863392374814656
2.72,5.950216939189702
2.73,5.007432992236836
2.74,5.00510523480697
2.75,4.866322553490426
2.7600000000000002,6.422709063562655
2.77,6.799741577425826
2.7800000000000002,6.355936767481514
2.79,6.178944741246771
2.8000000000000003,6.902481190567183
2.81,6.566954929071503
2.82,6.254313485475025
2.83,4.997044301823281
2.84,5.862053239793654
2.85,3.0742600854938966
2.86,5.754574736738182
2.87,3.1891100051217482
2.88,4.530265463035889
2.89,5.286052846702782
2.9,6.074648141903096
2.91,6.087884305617907
2.92,5.671919057416371
2.93,5.397109255450536
2.94,6.209064118301568
2.95,5.013077058893888
2.96,5.582789027341182
2.97,4.33306948558164
2.98,7.456254219934738
2.99,5.739148547151533
3.0,6.747465800289268
3.0100000000000002,7.3431413979836195
3.02,3.5702324735726965
3.0300000000000002,6.9542141271296085
3.04,9.128691075918889
3.0500000000000003,6.940361752576594
3.06,7.487298411020492
3.0700000000000003,4.854685321296703
3.08,5.4839472300483285
3.09,6.924873288351539
3.1,5.713415635627924
3.11,8.7280255940699
3.12,4.598925436029063
3.13,7.134780445356624
3.14,5.580405805058388
3.15,2.6578025449126117
3.16,5.915346051009402
3.17,9.75483318129711
3.18,7.101923436899766
3.19,6.4730247077541865
3.2,8.20788976151701
3.21,5.2966337793811284
3.22,9.647444635775578
3.23,8.100648673973653
3.24,5.102595179177672
3.25,4.965229482766185
3.2600000000000002,7.590266650762891
3.27,4.257554564271167
3.2800000000000002,6.152369290219344
3.29,9.430061617367134
3.3000000000000003,6.29798358275028
3.31,4.354075784196459
3.3200000000000003,10.755659003187255
3.33,5.495136569320611
3.34,5.7988635382102505
3.35,5.619489533811189
3.36,5.464721508229359
3.37,8.889294355117338
3.38,6.524459619472009
3.39,8.341812339072586
3.4,7.740852217244828
3.41,7.941419913045629
3.42,7.936476508047976
3.43,5.021915165799269
3.44,6.704329341227281
3.45,7.517313773081496
3.46,7.286704223509861
3.47,6.397360277274674
3.48,6.8427084936424
3.49,7.127102368881132
3.5,7.10175323454276
3.5100000000000002,7.708359599269982
3.52,6.851187835071207
3.5300000000000002,6.406019952521314
3.54,7.842919416445138
3.5500000000000003,4.718771938158463
3.56,7.5966299761225144
3.5700000000000003,5.518847595048554
3.58,8.425539613534909
3.59,6.820710882339967
3.6,6.398780429026168
3.61,2.561527428690387
3.62,7.025673170535961
3.63,7.9595047525802824
3.64,4.637899212295038
3.65,5.80676332742485
3.66,4.158078835977674
3.67,5.89371642371785
3.68,4.85200998821873
3.69,7.949783610597787
3.7,9.197318776741485
3.71,9.776042533400275
3.72,7.561053024841599
3.73,6.101487073713352
3.74,5.507122515988182
3.75,7.769950576029055
3.7600000000000002,8.051378360196223
3.77,5.849828296106427
3.7800000000000002,7.298717783716532
3.79,10.16901812692444
3.8000000000000003,5.701529573953601
3.81,5.524608926741863
3.8200000000000003,7.294329722800708
3.83,3.6865685974986167
3.84,7.791068730866898
3.85,8.040970489899273
3.86,9.295312487282118
3.87,9.428152813315046
3.88,5.094757521993131
3.89,7.1866029386213945
3.9,9.697356565834644
3.91,9.361712037556984
3.92,7.115677034342136
3.93,10.8260152480162
3.94,6.434928006572747
3.95,9.735326109099958
3.96,9.790305869074402
3.97,8.41727789347311
3.98,8.609843847646433
3.99,8.696801062660462
4.0,6.429499928125361
4.01,6.558189688516312
4.0200000000000005,7.315987082660253
4.03,4.546395379289426
4.04,10.917519688802408
4.05,6.637902781780534
4.0600000000000005,10.30715635217287
4.07,6.297693542227606
4.08,8.889696644712792
4.09,7.951666346883079
4.1,8.210494008624009
4.11,4.298095192099842
4.12,7.0667575137250545
4.13,8.177973890377944
4.14,6.388575100953454
4.15,9.298907206822307
4.16,10.242797095535522
4.17,12.278962774822366
4.18,6.669208293265173
4.19,4.184078093313965
4.2,6.897540570679851
4.21,6.900766684909897
4.22,5.015442525287883
4.23,7.681962148141907
4.24,10.16840060049882
4.25,9.80613482807611
4.26,6.258997201362623
4.2700000000000005,9.584953349737539
4.28,10.227159167601725
4.29,8.145371643083484
4.3,7.682506865861244
4.3100000000000005,9.846382881894655
4.32,10.506637129204474
4.33,12.34019557635546
4.34,9.537049407119325
4.3500000000000005,7.240117135714031
4.36,7.78209017191464
4.37,6.85261792187194
4.38,8.158092171910235
4.39,7.867279761293265
4.4,6.171793373577399
4.41,11.590593529665444
4.42,9.017275846413252
4.43,8.938883849197287
4.44,8.623879943979832
4.45,6.72298649272796
4.46,7.625318253481243
4.47,8.728990884549944
4.48,8.698323908368293
4.49,9.60906748293725
4.5,8.422207793426097
4.51,8.676425047509834
4.5200000000000005,9.035423512254116
4.53,7.8045903814717805
4.54,8.175287782629104
4.55,8.944685222178263
4.5600000000000005,10.309572070032804
4.57,8.062404738821446
4.58,9.633981640303041
4.59,10.865269922960632
4.6000000000000005,10.67349088913589
4.61,6.933201445074679
4.62,8.093512260037468
4.63,7.952714665333568
4.64,11.398052672730032
4.65,11.224641251225414
4.66,8.311615117049358
4.67,7.693132080421408
4.68,11.31578956573585
4.69,11.737396772056254
4.7,6.567190616700437
4.71,6.328876942360557
4.72,10.341977448790692
4.73,11.077448304832172
4.74,7.3201903093236
4.75,8.491152113069692
4.76,7.530310743080621
4.7700000000000005,10.503771434117205
4.78,9.510882525464195
4.79,10.25730919892973
4.8,10.570727594274695
4.8100000000000005,9.945981452591408
4.82,13.028520710492167
4.83,10.782360132060969
4.84,11.921764447422468
4.8500000000000005,9.024121454051727
4.86,14.29109922692379
4.87,9.826287981742928
4.88,10.700156352999056
4.89,9.556390887609966
4.9,12.3590743549499
4.91,9.912643516469434
4.92,6.202598932987144
4.93,13.79182334923509
4.94,12.854902364907582
4.95,10.017470344679653
4.96,10.989660626434757
4.97,9.244675493883703
4.98,10.253839139658997
4.99,8.813027785529718
5.0,9.710954315423992
5.01,7.223818003975483
5.0200000000000005,12.986386892701846
5.03,12.996929907617103
5.04,7.736926662877417
5.05,9.762279403518248
5.0600000000000005,12.130473016432111
5.07,8.788487129999838
5.08,8.02524611963137
5.09,11.715137251929278
5.1000000000000005,10.458045241680091
5.11,8.2805670284301
5.12,8.881674987975437
5.13,9.338699622970228
5.14,11.294765346163608
5.15,7.876232077625305
5.16,12.983023217415434
5.17,11.20251176980083
5.18,10.254163146184995
5.19,11.479556915777568
5.2,9.255187499585483
5.21,11.57623195339082
5.22,9.350402535946232
5.23,11.16600062440488
5.24,10.287131839626795
5.25,11.0126533563746
5.26,10.82656392393659
5.2700000000000005,8.457226288220642
5.28,9.582909102537682
5.29,9.717323392698878
5.3,9.439354585706463
5.3100000000000005,9.519732542719192
5.32,9.720470909268705
5.33,10.363039640810834
5.34,9.020335750252594
5.3500000000000005,10.617780858582003
5.36,9.688110931611128
5.37,12.064890654249218
5.38,7.218092975996179
5.39,9.069082072812146
5.4,13.61769939058136
5.41,12.455608301607615
5.42,12.348077019071345
5.43,11.256867585931774
5.44,14.302337388868809
5.45,8.62599779199925
5.46,9.851838452434414
5.47,13.238660171387483
5.48,10.697388689277394
5.49,11.448659140041688
5.5,7.5207371935165455
5.51,12.97000917642753
5.5200000000000005,7.827884254937445
5.53,11.97421108946576
5.54,9.4529941252271
5.55,9.686787443585953
5.5600000000000005,12.948207461292617
5.57,11.503000781544284
5.58,15.162354915218526
5.59,14.107274833657723
5.6000000000000005,11.801464584789832
5.61,12.562488785138047
5.62,9.853119665202062
5.63,13.468747993855851
5.64,11.897554211246597
5.65,9.264267211838773
5.66,10.024379313048067
5.67,5.287937856978045
5.68,12.33143958129986
5.69,12.565484483618183
5.7,13.677461762655735
5.71,10.609280247868861
5.72,12.129711982365903
5.73,9.63518828340193
5.74,10.41572102069771
5.75,12.05781395828938
5.76,11.899420772355299
5.7700000000000005,11.999136236372483
5.78,12.642925156518956
5.79,14.140874679046698
5.8,9.262389906432453
5.8100000000000005,10.282491404325615
5.82,13.955169651129896
5.83,11.045635633421087
5.84,16.230371263577336
5.8500000000000005,9.073971589251267
5.86,14.717968139889756
5.87,11.000604721807811
5.88,11.849124096600477
5.89,13.52701805324481
5.9,11.889988033543943
5.91,11.899913542617844
5.92,11.997189118493266
5.93,10.2789214223108
5.94,9.625682682238871
5.95,11.788440045796776
5.96,10.880627952836862
5.97,13.993672998255038
5.98,15.18350194403855
5.99,8.280033781989575
6.0,9.381754097012905
6.01,10.857427702994084
6.0200000000000005,13.13068880100041
6.03,12.57924504607282
6.04,12.903152493957172
6.05,9.579298814352047
6.0600000000000005,12.591819410594283
6.07,12.960858375411409
6.08,16.98861081130029
6.09,11.132234725008312
6.1000000000000005,10.828939440186181
6.11,12.36398704768975
6.12,10.611128955499158
6.13,10.513091458506564
6.140000000000001,15.216578816987887
6.15,13.929365522430178
6.16,11.886406052139316
6.17,15.177886846477922
6.18,10.092472302279734
6.19,10.62983428318554
6.2,13.640781304982184
6.21,10.643232405834043
6.22,14.655917457398726
6.23,11.191313135361328
6.24,9.712600895003872
6.25,8.43449587274389
6.26,12.125957688151427
6.2700000000000005,11.30595642890128
6.28,16.785066183141563
6.29,17.45655598070279
6.3,14.772913591761105
6.3100000000000005,15.247147012936091
6.32,11.640777871067288
6.33,9.988124826240647
6.34,10.178611303760261
6.3500000000000005,14.860524125626641
6.36,11.555459565243028
6.37,13.45509868362321
6.38,16.645223332213522
6.390000000000001,9.582735639960482
6.4,14.79421803796384
6.41,12.381376517531583
6.42,12.68759044602183
6.43,15.749609372166459
6.44,10.683788256090141
6.45,11.598474062200813
6.46,12.145623667156226
6.47,14.018114116603465
6.48,11.188476755771168
6.49,16.792369701559213
6.5,14.919540360209929
6.51,15.51281348410286
6.5200000000000005,13.970111205122535
6.53,10.350317586492961
6.54,12.3362058304151
6.55,12.199774981419404
6.5600000000000005,13.131340384985792
6.57,13.11873418342738
6.58,16.179445363264115
6.59,15.416134962750775
6.6000000000000005,10.122730884980587
6.61,12.142674020724202
6.62,14.228517233289171
6.63,12.322476690264693
6.640000000000001,14.705870175654862
6.65,12.100555274460174
6.66,15.427297951567109
6.67,10.01008473508708
6.68,14.666316701113466
6.69,17.742571487903426
6.7,15.26978010082313
6.71,13.051344708070262
6.72,11.846257716621917
6.73,17.404413081059857
6.74,14.831656009986556
6.75,10.286503232451777
6.76,11.025685931042993
6.7700000000000005,16.466307148176618
6.78,15.08187131718702
6.79,15.124192765636598
6.8,11.347797067259894
6.8100000000000005,13.828338183134129
6.82,14.665266382176945
6.83,12.63938610258001
6.84,12.512808563742963
6.8500000000000005,15.256577635951516
6.86,10.133562554755263
6.87,13.911322678028384
6.88,11.23571084436365
6.890000000000001,15.424174621636967
6.9,17.370736402634186
6.91,16.641772610904397
6.92,17.72409808275031
6.93,9.416074532951612
6.94,16.53515877796788
6.95,12.219538538741084
6.96,16.67547274171797
6.97,13.462187988312834
6.98,15.159666739811268
6.99,13.72042993511432
7.0,11.375805506232943
7.01,15.883243788614463
7.0200000000000005,14.897637183950136
7.03,10.580922157409987
7.04,14.158695666028423
7.05,16.411946983522675
7.0600000000000005,14.08076608818799
7.07,17.96838510629272
7.08,15.928897773775583
7.09,19.60090750579959
7.1000000000000005,14.731607456999933
7.11,14.311427651759896
7.12,11.959920059417472
7.13,14.64104662167151
7.140000000000001,10.897858573315965
7.15,13.385234169188113
7.16,11.490585764214899
7.17,14.080602482332653
7.18,12.196949560409152
7.19,13.965579555585604
7.2,14.719211284880974
7.21,14.958898935381367
7.22,15.256520718029721
7.23,13.521116918686516
7.24,10.684536061155018
7.25,15.06458333797508
7.26,13.23162739843199
7.2700000000000005,17.349961774141004
7.28,13.001124679463619
7.29,14.610851223533432
7.3,12.766033238839794
7.3100000000000005,11.058523360664596
7.32,14.296688472811367
7.33,12.113316440561968
7.34,13.952252637787634
7.3500000000000005,16.075409309619612
7.36,14.781093011958427
7.37,16.540247458510798
7.38,14.149277956762639
7.390000000000001,11.182855768523108
7.4,16.444150956499737
7.41,12.531180555870582
7.42,10.749185459534827
7.43,18.53090914332056
7.44,17.508229016606208
7.45,14.821343019850717
7.46,12.864659481252664
7.47,10.160386246039803
7.48,17.057109491904683
7.49,11.661501770630723
7.5,16.8661230914327
7.51,15.934944143364334
7.5200000000000005,14.370368193741685
7.53,14.961895498864083
7.54,16.612650964610836
7.55,15.625349305067568
7.5600000000000005,17.121689309795723
7.57,15.203734027520655
7.58,15.95503481386288
7.59,10.717672753047387
7.6000000000000005,15.680505589795187
7.61,13.114363518911489
7.62,16.45526958357895
7.63,15.315331437017278
7.640000000000001,16.89495799749228
7.65,13.842244417094452
7.66,15.59994265906198
7.67,17.401847506475374
7.68,13.963712445303454
7.69,12.716537292909834
7.7,13.757075660999636
7.71,18.37385634520181
7.72,16.571024158022933
7.73,13.168890301460497
7.74,18.787255380697495
7.75,17.48491831737429
7.76,16.095181306503996
7.7700000000000005,13.22819379057375
7.78,14.106457634781783
7.79,13.845200697047948
7.8,14.02546265649476
7.8100000000000005,15.668152081888774
7.82,17.44402146742399
7.83,14.045681157427104
7.84,14.4124577050315
7.8500000000000005,19.360950777832336
7.86,14.363204559454779
7.87,14.098934584619947
7.88,13.972479365214493
7.890000000000001,15.499514651065166
7.9,12.926565095420056
7.91,14.7405212979256
7.92,17.74462464008065
7.930000000000001,17.21536957452582
7.94,14.229326541630089
7.95,17.331514037068914
7.96,15.851654266703939
7.97,16.46348568511082
7.98,19.839652922662655
7.99,14.922580196161253
8.0,15.406697347393115
8.01,13.627812974731032
8.02,16.867639783365334
8.03,13.720344869660416
8.040000000000001,18.40649822537672
8.05,13.136538978582465
8.06,16.199009855097728
8.07,17.584304709626565
8.08,16.609858813294704
8.09,16.091456919682336
8.1,15.067722289568872
8.11,11.069216491183244
8.120000000000001,17.793621488526973
8.13,13.756178765937516
8.14,16.341115183764458
8.15,14.751745709469308
8.16,16.918626745275333
8.17,15.319368971431125
8.18,14.307433761943056
8.19,14.57354548830406
8.2,16.675537640793998
8.21,16.97392236782802
8.22,17.80782170440122
8.23,12.612413200714535
8.24,10.818463226922523
8.25,18.648546280999238
8.26,18.385843468557503
8.27,18.48320413017692
8.28,18.713642000494122
8.290000000000001,15.535168711388527
8.3,17.316699490343368
8.31,16.918560979668253
8.32,14.68137249564476
8.33,22.22405588442917
8.34,13.01326406480294
8.35,15.29626339744306
8.36,16.27809924210799
8.370000000000001,15.595775487249771
8.38,14.920897875836335
8.39,16.40777203767425
8.4,18.0737616458473
8.41,15.012059248630935
8.42,16.912175841751633
8.43,19.902610999981135
8.44,16.46240853651892
8.45,19.947549321316107
8.46,16.30537579554098
8.47,19.11919474805752
8.48,16.73256034525832
8.49,12.903410438198438
8.5,13.156165510573112
8.51,18.517514641002794
8.52,15.69382811338277
8.53,17.136374874610958
8.540000000000001,13.516789969380458
8.55,17.595599538805388
8.56,16.190853460648263
8.57,15.95844732461246
8.58,13.619121132318451
8.59,16.48033039904277
8.6,18.180229607936266
8.61,16.512671400731215
8.620000000000001,13.724908140984768
8.63,16.514215846088685
8.64,15.491428645258383
8.65,18.793156726710993
8.66,18.852318070998486
8.67,15.352902511156751
8.68,17.079449990062674
8.69,20.113155341560415
8.700000000000001,16.339317033025264
8.71,18.583300061169272
8.72,18.50511669238351
8.73,14.719302922326476
8.74,16.947008758074258
8.75,19.120283088799404
8.76,21.69107753650683
8.77,19.053077923119023
8.78,17.696319304021724
8.790000000000001,17.126249516877323
8.8,18.801630605852413
8.81,18.35486740976142
8.82,16.218099660169457
8.83,19.134289994015347
8.84,19.925155405710203
8.85,18.360428424507013
8.86,15.448741462823076
8.870000000000001,18.412226010374635
8.88,18.031761209818924
8.89,18.466068768262286
8.9,20.654875793957146
8.91,20.66056239343571
8.92,18.158000413793047
8.93,16.36248214300073
8.94,24.0688645552882
8.950000000000001,19.474833631133876
8.96,17.022271271815278
8.97,19.957886946935457
8.98,18.862285622816486
8.99,16.35792717334081
9.0,15.131010612304046
9.01,17.549643306707257
9.02,17.284001649040775
9.03,18.295363525789014
9.040000000000001,18.841253092551817
9.05,18.124355831183692
9.06,16.688639843735345
9.07,21.67486084142853
9.08,19.876557450250104
9.09,19.157018192451474
9.1,20.025496713401072
9.11,21.157816750306736
9.120000000000001,17.77066666782696
9.13,18.78524154520434
9.14,20.897022307881322
9.15,14.194634697035626
9.16,19.070557168374194
9.17,16.48488544759171
9.18,19.54578993553644
9.19,16.94699877662567
9.200000000000001,18.14524721019525
9.21,19.13267814655045
9.22,19.34390267347596
9.23,15.616191366438445
9.24,20.748831984009563
9.25,16.083124468169217
9.26,18.16807700726722
9.27,16.956165839972265
9.28,16.891845873916942
9.290000000000001,21.070436900981104
9.3,14.592063105328261
9.31,20.46395568435256
9.32,17.961836429032765
9.33,17.43356717490002
9.34,20.794781804003982
9.35,18.90161501372492
9.36,17.796213063025014
9.370000000000001,22.13403139703172
9.38,16.508670613311693
9.39,17.32924356632091
9.4,17.242003629425554
9.41,18.072118374910392
9.42,20.219660622829903
9.43,18.76670862036295
9.44,15.10050903595533
9.450000000000001,17.11878508212216
9.46,18.637195948662004
9.47,20.551729755813415
9.48,19.325754647626617
9.49,21.014939908550126
9.5,16.06739162875137
9.51,17.359653507551883
9.52,16.034188587620253
9.53,21.482231883789574
9.540000000000001,18.88157320065467
9.55,20.31951944559825
9.56,19.86226530156689
9.57,19.87045425685976
9.58,18.044776376414887
9.59,17.136786986162257
9.6,21.694767183929187
9.61,17.82172160481603
9.620000000000001,18.320796476360808
9.63,19.619176447486176
9.64,19.687449003797486
9.65,21.59999876784765
9.66,21.32271653214715
9.67,17.7741085371486
9.68,19.800615395871908
9.69,21.99298877813401
9.700000000000001,20.080778376856568
9.71,19.164583623929204
9.72,20.934852896495286
9.73,20.64235546630653
9.74,19.035151114620845
9.75,19.65388193619047
9.76,15.819629232179034
9.77,18.26415695114103
9.78,19.480853863255813
9.790000000000001,19.115969145189823
9.8,22.43923984057495
9.81,23.41184022943457
9.82,20.390033138133134
9.83,21.508618120102167
9.84,19.93364384800327
9.85,20.569009443753696
9.86,21.237716611776055
9.870000000000001,19.058554373423704
9.88,24.23536424383733
9.89,18.690146294160574
9.9,18.595898214101748
9.91,21.8510564205956
9.92,19.915088173030014
9.93,19.095395089224983
9.94,21.907518067699154
9.950000000000001,17.78212344566469
9.96,20.920428675344755
9.97,19.95192933390421
9.98,18.468326213409224
9.99,20.16893669320775
10.0,21.002286021609947
