,timeseries_1,timeseries_2
288,-0.024178672693177805,-0.10403087959790552
289,-0.09610835742884116,0.07427249461327669
290,-0.11516611740244026,-0.24130168522085446
291,0.13516461430412696,0.2599049703686187
292,0.24084787345490458,0.1009324668882398
293,0.4205848683199094,0.39088233096887115
294,0.1056252360126976,-0.12198078019589498
295,-0.18730155610308613,-0.05816045334129687
296,-0.3882886812936255,-0.3640926583141699
297,-0.3564967929917084,-0.17448199512502874
298,-0.1657456437287592,-0.07122956895235263
299,-0.04556448714357007,-0.014752969565380053
300,0.1219281160093012,0.1420356361940982
301,0.06112462178936259,-0.045504490466790865
302,-0.0555298534451031,-0.01815786264470312
303,-0.038960436266931533,-0.034128160669314136
304,0.31311467026597684,0.2992407264713428
305,0.20824624725386826,0.0060675833565023846
306,-0.33811426955772533,-0.25267382609296823
307,-0.2535729739023567,-0.05741561813214892
308,0.020553477841087464,-0.08046076385624695
309,-0.24500894583752914,-0.1990295985419414
310,-0.026083804357339396,0.209755046439679
311,-0.06069975704414027,-0.28908982701175895
312,0.45190244981883654,0.6308737574323816
313,0.8178228009937807,0.40614684786470534
314,0.6212518609090951,0.4096591643672566
315,0.23190229533507434,0.10814856824810681
316,0.1931875821118556,0.12765474481786934
317,-0.04931102580811085,-0.1706436771986758
318,0.5541188466538101,0.7364316109613228
319,0.4834463211294304,-0.00801354382175544
320,0.520794185572053,0.6551513036510481
321,0.36331088729210714,0.006337773114104474
322,-0.00035640617237622796,-0.009009660549270687
323,-0.3576130547696798,-0.2839334179251582
324,-0.040518569626342205,0.12494468210947204
325,0.21499800861763305,0.0685564375035887
326,0.22181421234777163,0.23856225166557163
327,0.44746044963530185,0.3739450049771937
328,0.33970526224565617,0.061278713237091255
329,0.1654587230477599,0.18044933946706154
330,-0.003717117781661429,-0.08103759881132666
331,0.481126023175734,0.5199891291459019
332,0.6623569489653935,0.30522295588915094
333,0.31883174936583114,0.23823124744547328
334,0.42757309222711826,0.3962673939917127
335,0.5960263374235493,0.27213254179893465
336,0.14254854553380186,0.012662916634044563
337,0.004256440446489554,0.15183289188586763
338,0.2217712404370732,0.08161119162355618
339,0.017378433609817612,-0.06937503564672148
340,0.346858062987526,0.5125070342878024
341,0.39322815278376444,0.03118544399260058
342,0.3816488415802074,0.4057979901935118
343,0.15450409315455377,-0.03266446261850757
344,-0.15206371392333842,-0.12037141781002261
345,-0.10812898158016765,-0.016031903517081725
346,-0.19415652706057018,-0.22631614536575462
347,0.2398150452014252,0.4163353413859632
348,0.22272928188007618,-0.06791146548197274
349,-0.052356894132580156,0.05237731318257824
350,-0.14069782324254104,-0.13195403347185564
351,0.22274685588860219,0.2249301429086809
352,0.1725463397653224,-0.0013694387428543203
353,0.08452707202045673,0.1849088680329995
354,0.37492497673301284,0.27437850908282735
355,0.2961375797896642,0.0588352966545959
356,0.33865543225463624,0.39218451393775455
357,-0.05838148241893121,-0.28203179480120216
358,-0.1222734133417556,0.08935967085412883
359,-0.05084239897855717,-0.1349964304474288
360,0.0800656326229828,0.14403255341995075
361,0.07267197470365805,0.02501542112047666
362,0.333433593777664,0.3384366812515081
363,0.595559819854399,0.35798281375138025
364,0.3220020953313222,0.12617565640260137
365,-0.20277938027369324,-0.17554979691019848
366,-0.4667065244378156,-0.35049723404437017
367,-0.7819522317801283,-0.6372218902155256
368,-0.4892080903542336,-0.09118441400080388
369,-0.5339097880016899,-0.5481904429953224
370,-0.23906546698104258,0.11604647380756719
371,0.15138350486646876,0.02092906994993729
372,0.5947143852304525,0.5176588551963146
373,0.47828851545653683,0.18016314009825307
374,0.31836480012676277,0.2754243814057301
375,0.2273354847641098,0.05195902269379776
376,0.29767854309532993,0.246390399753159
377,0.28481303210446574,0.1667644845107228
378,0.2830842439084693,0.23779893187132697
379,0.09068398356643899,-0.023233522167058845
380,0.4969003321560255,0.5456037827458418
381,0.5315118033573903,0.15275433992444218
382,0.3171102597838397,0.31811188100962295
383,0.34752959798850686,0.23603087015232974
384,0.22485819351766595,0.033072586197923054
385,0.204820086638742,0.24231788799528836
386,0.13811102202348796,0.024742109916669083
387,0.13396252100889905,0.1386571993954871
388,0.06433356595299912,0.0014899111633253758
389,0.3209873062415972,0.3408581100142125
390,-0.1890228404554386,-0.4139466761763793
391,-0.24543576921962515,0.11270416135209044
392,-0.20427807110472862,-0.34139092822199035
393,-0.1272697806682862,0.03338092843768941
394,-0.4884883714135498,-0.4647927761039878
395,-0.2555715753943496,0.05262035127907616
396,0.0891125735114684,-0.05767448446432469
397,0.5737116905578566,0.5824101115884606
398,0.47109201688694763,0.15381263329181816
399,-0.07350854712316313,-0.0962355085930893
400,-0.10817063710176619,-0.018553640370579633
401,0.027716686384743977,-0.07049461212184954
402,0.41784102807137363,0.47317494006295596
403,0.5798594824473944,0.33608567828361036
404,0.19370866416975252,0.045576072961032
405,-0.18776846825641721,-0.13748487765758294
406,-0.3595944652718748,-0.31301922212192107
407,-0.28068677314786933,-0.1324881404019785
408,0.11461681784206354,0.19600081049095563
409,0.0733363600134116,-0.0569338456391366
410,-0.3159211715691052,-0.213391637882157
411,-0.26863442468122845,-0.12616277451336377
412,0.48282548822579896,0.4402383971769177
413,0.7589015495528104,0.42710351420270687
414,0.45876954971786055,0.34348197574452033
415,0.13322041789657244,0.015398406084271586
416,0.010568040818217002,-0.05411316009175154
417,-0.13464095710953114,-0.12178756990062517
418,0.12136313163391571,0.24705368055692978
419,0.3349595351497774,0.16914081655314683
420,0.6022662730366845,0.532124566815809
421,0.6621503228054136,0.3746740809957832
422,0.48810148775182505,0.3007587222420206
423,0.12559890466843512,-0.001840162157799169
424,0.04902958848128486,0.08105934683296588
425,0.2016518993497333,0.13537613484440977
426,0.10752979557487766,0.04075029703772742
427,0.06635561263608923,0.12710562157426034
428,0.17635662673486202,0.09984107083056001
429,0.289910665332173,0.20484491145231423
430,0.38246771933689305,0.2910042573492658
431,0.032574298163345894,-0.1140141482950369
432,0.26125208988788695,0.3913042740427775
433,-0.369335602585953,-0.6776046672076219
434,-0.462312435257544,0.05999986259815701
435,-0.44064566719233744,-0.5371537795849205
436,-0.8051877048662169,-0.5458252063923306
437,-1.0220863648885512,-0.6151368148061506
438,-0.8102233936919266,-0.5326678882440194
439,-0.5708518291480421,-0.37769372454524924
440,-0.44944308576128517,-0.2445788674785916
441,0.1117986264451033,0.23351735045880773
442,0.023477402747378612,-0.2353843219566182
443,-0.37583209061214784,-0.18091756381250665
444,-0.35619324404199987,-0.24527433225464937
445,-0.20107312713351172,-0.19228493342532135
446,-0.34818661243184945,-0.24292700664514627
447,-0.017468613644560482,0.18590245851826434
448,0.2985424660334092,0.09180133519813122
449,0.2674550181380827,0.20424217829629723
450,0.6982817922125784,0.6481674594312261
451,0.6020136340625601,0.13835843496272165
452,0.14744937901006713,0.1548093392776008
453,0.2454365809659387,0.2339249736169196
454,0.3659140698111142,0.13161654161917422
455,-0.08889012174170324,-0.11224104470933241
456,-0.23295187304445777,-0.02787295121066645
457,-0.34496034564766465,-0.39628068717051534
458,-0.4832366637076788,-0.2664997983161126
459,-0.5488568704716962,-0.3588283233414473
460,-0.5202157239965445,-0.3440996141299929
461,-0.3972961941838248,-0.23419560630894687
462,0.2786640914828933,0.38042800217599904
463,0.26058474740841714,-0.052502511640093785
464,0.4289940506071233,0.5536621265506168
465,0.23128605199858804,-0.13467743906215235
466,-0.07910260156505977,0.0038919155020713525
467,0.0905405985007143,0.12561978673889385
468,-0.137722537378146,-0.2841898883729993
469,-0.21596204972275845,0.04108987879159777
470,-0.223422643796102,-0.2522192670153743
471,0.026885822506505647,0.13448710868486027
472,0.1246985074622962,0.03037081396662787
473,0.010595073796222279,0.018070966875237737
474,0.3308853617506187,0.3438127060790784
475,0.6425968616494689,0.3602422786198236
476,0.7239302283780757,0.5390667652217089
477,0.3988162412398484,0.1619410266485652
478,0.229391830637461,0.1877652419038701
479,0.29377864380335206,0.16404711538337424
480,0.2104788130676003,0.11486571635771008
481,0.054045861737284165,0.07114653264206681
482,-0.08186086811589291,-0.0885685322943448
483,-0.047118416728705516,-0.0005420212681628359
484,-0.25044134802786083,-0.2597289609546832
485,-0.09379985425529205,0.10334115110379916
486,-0.22737110611878938,-0.33842410726090516
487,0.30753857157404496,0.5341522861762729
488,0.4066194823869243,0.01583358988197258
489,0.26108292365913544,0.3119395788624056
490,0.28042735853978984,0.15348676475962003
491,0.19500022690258725,0.04069802868345155
492,0.10224726756875441,0.11678781426054163
493,0.22871575415780443,0.19318876719281988
494,0.18444040523061062,0.05274017746211927
495,-0.07679076495088363,-0.05628988030106456
496,-0.07558253589646854,6.970936014914775e-05
497,0.17741678718891796,0.12674561211360014
498,0.16265760217294842,0.07152250575429173
499,0.4791341917905123,0.5105851091717643
500,0.39916310970234953,0.059877350700421356
501,0.5774205119648268,0.5988115526199428
502,0.38705310719138664,0.03095340553423093
503,0.12189625534705345,0.15967374901864514
504,-0.18211720157275124,-0.23027022621157084
505,-0.1848456729550178,-0.050160485235784966
506,-0.059826505184149,-0.04507702376657884
507,-0.04546959984342326,-0.009751558101973229
508,0.02975116414661425,0.07288675853327915
509,-0.2256504621128559,-0.2889598315466164
510,-0.2767683351846256,-0.0816275918219484
511,-0.274226982447877,-0.2706951525471314
512,-0.13013153186678728,0.0028283248541411815
513,-0.07399437286754634,-0.08163825321105336
514,-0.10256453581855118,-0.053369464572050135
515,0.032681626736522876,0.06093890662222393
516,0.2509392946417671,0.17022372226942487
517,0.34184100462126854,0.2331271656788538
518,0.1294409551839946,0.026400607099013207
519,-0.07455760080248679,-0.0526845617027769
520,-0.1092526906395727,-0.09535950427451018
521,-0.023197513066681275,0.009291036205001754
522,0.380345868207375,0.38585942632004233
523,0.2065712794841614,-0.037020257970250714
524,0.20967040836047499,0.3251125969609371
525,0.017152780107266577,-0.20447153588556394
526,-0.33280863098059243,-0.21027491532895898
527,-0.35624629778946704,-0.18817522186039357
528,-0.07970985710053294,-0.029494403543343733
529,0.03491017121613585,0.025579881124983998
530,-0.09209043673698483,-0.05766871475075072
531,0.23251802571662042,0.28214613035269837
532,0.11279038922921922,-0.14735951501186284
533,0.21455027920511957,0.36823948050945665
534,0.07782090815801228,-0.15192738501164338
535,0.15822713545902573,0.2583528550687531
536,0.0683613760882391,-0.08732786247788885
537,-0.14053805415687678,-0.06505874291128706
538,-0.05794429901614313,0.01245592793747756
539,-0.3693525672785294,-0.42924185576216256
540,-0.30103498053860295,0.01101475015578689
541,-0.05418248739613665,-0.11578027193529661
542,-0.07241742972700785,-0.048439204625611604
543,0.00612628126563286,0.09442051566699103
544,-0.07070898708630416,-0.16591095841300046
545,-0.2207381147918046,-0.13042701425927028
546,-0.11001982993551533,-0.027894094821866153
547,-0.33201324746691013,-0.36909297781856115
548,0.04968871796009183,0.3116366052613334
549,0.43650443386045307,0.16900627309361427
550,0.7175571537497988,0.6172643998707206
551,0.3989738306787983,0.09580457709861184
552,0.02835157367339179,0.035914822532257404
553,-0.35694656920584344,-0.38934912625984663
554,-0.2715981158452154,-0.05208190765335384
555,-0.14941946312856683,-0.14655000492490897
556,-0.22262028780659388,-0.11086258691431114
557,-0.2739252984689337,-0.16537232416244066
558,0.029466468577370786,0.08496776469741273
559,0.16232279072570038,0.04139450318237644
560,0.08963054724968816,0.10047223041546308
561,-0.07359266389623972,-0.10383341137580651
562,0.20619779315199452,0.24427313874818968
563,0.1598991404066449,-0.04646859077124501
564,0.24774802755221426,0.34629534943246265
565,0.14482299895510872,-0.0556268949362891
566,-0.05219146905293777,-0.010049305851847962
567,-0.4606508605506991,-0.42655129483101434
568,-0.26916656492620683,-0.006191166425897232
569,-0.16235191642401428,-0.243663119630156
570,-0.024710364621688352,0.14387716263471173
571,-0.21407257628311777,-0.28036208149312686
572,0.088397729327024,0.25576573500996425
573,0.03069287402801793,-0.20674580043086205
574,-0.25450944159708927,-0.08998723501217165
575,-0.18158277177560717,-0.08965626102493682
576,-0.29765052022871596,-0.34130168066515554
577,-0.1783085933510539,0.05255779536467602
578,0.04985756058639727,-0.003955126454742941
579,0.16870912353117296,0.13667188050909002
580,-0.06624932155759669,-0.11994743757208555
581,0.002187223806938657,0.10190112810166738
582,-0.1556188498257521,-0.2838899105013002
583,-0.3996662898929505,-0.2066779508346973
584,-0.527819186036229,-0.3843155353202159
585,-0.16544047008181834,0.009110194394155224
586,0.10281358331476559,0.02831584039670365
587,0.3521101899063957,0.36391733825183936
588,0.5607858675259916,0.3537687956926071
589,0.41743096441239,0.1899339642132327
590,0.08005862119934337,0.02012174218111598
591,-0.4118066160875163,-0.4005678159399271
592,-0.7080728198517966,-0.46342706215136836
593,-0.488167893526479,-0.2395688991432866
594,-0.6464787793665845,-0.5666329480691322
595,-0.2291109851113497,0.169035967640627
596,0.05531634638547436,-0.14545876981252334
597,0.04570793499680714,0.10642112862282693
598,0.3186298010876966,0.29944215372887256
599,0.33591977481301183,0.07123954374668336
600,0.19177910856288133,0.18134686375618503
601,0.33262632379588936,0.2661195530939506
602,0.4184583792159191,0.21352624957629812
603,0.394593736425965,0.3110713863082731
604,0.2808433852806316,0.15469730108388957
605,0.3766620498418634,0.30552904459488667
606,0.11798433855343349,-0.06933125338645443
607,-0.1836776697026284,-0.06397263680812353
608,-0.09315952266000467,-0.034110517084981876
609,-0.05467512331039715,-0.09686884409639354
610,0.09890641597533957,0.19719310431910983
611,-0.24248810290910724,-0.35018866070884086
612,0.048353033182786304,0.3013761552143138
613,0.12954574314504924,-0.1482260330571624
614,0.06380065345705552,0.176920902847063
615,-0.18047638471236124,-0.22834764657859985
616,-0.09242891785666578,0.025034452953564004
617,-0.26271720638634133,-0.3314375802309879
618,0.07966238496981312,0.31503171585567574
619,0.24207505939917123,0.00012113020295323462
620,-0.015667120967359505,0.0050717180556351105
621,-0.19533438040736764,-0.12443831443391654
622,-0.2249247609366168,-0.21048419606603783
623,0.058220645239262264,0.1470845486513397
624,0.004191586217637169,-0.0967071271310995
625,0.09051112964230944,0.20768197612450154
626,-0.09946744946346507,-0.24844492641582053
627,-0.5183008121310249,-0.36346938712766674
628,-1.0113152035538038,-0.7732325449467365
629,-1.1375457353002336,-0.7207982994412045
630,-0.956223355419887,-0.6170453614768726
631,-0.2931198684598051,0.006809173187681178
632,0.4496279783240231,0.3686015162221073
633,0.40360660807124826,0.15563237167245797
634,0.14155518131391787,0.12871828985966516
635,-0.13534929228790135,-0.25508105264582925
636,-0.04542180830744949,0.0473437443600587
637,0.11951311073348099,0.06723982576885065
638,-0.1330488031909582,-0.14479739244615536
639,-0.0349009957883535,0.12983629063459337
640,0.07885396522702401,-0.07003148971841174
641,-0.05501199755513313,-0.024538990183645346
642,-0.09717488328955894,-0.02115762266382658
643,-0.023200303869637826,-0.04595362840544304
644,-0.1559341458518429,-0.15541529004465454
645,0.18822309320204075,0.31981535052343907
646,0.49276805147898683,0.23760861890709445
647,0.1453543309443359,0.023030291062467817
648,0.16450616011713337,0.26697552119987666
649,-0.10551795572394171,-0.34632435984371934
650,-0.29791690551670247,-0.06251473207005688
651,-0.44485353927649396,-0.38323557859337654
652,-0.4336619692735188,-0.23550821612881673
653,-0.2565455435999575,-0.13390994103686085
654,-0.2573267084718702,-0.20923841886625838
655,-0.2187136776035223,-0.08294677932569394
656,-0.3182898493213795,-0.3054122153362403
657,0.14271986115732635,0.3010409610276577
658,-0.07520538992955561,-0.33920589622044056
659,-0.17260983775556143,0.11606745613600769
660,-0.07081216318826661,-0.1662875259685697
661,-0.1301050981961997,-0.11311348299715555
662,-0.41170534079194804,-0.2960898747676344
663,-0.4791416834849621,-0.28790105547878253
664,-0.01729048033938302,0.08320082075551857
665,-0.00791313961264023,-0.1350067294422409
