,Unnamed: 0,fheight,sheight
71,72,72.75425,67.64846999999999
72,73,62.82147,68.04290999999999
73,74,62.86855,68.4885
74,75,63.91261,68.04777
75,76,64.54118000000001,68.34573
76,77,64.51906,68.33829
77,78,66.02688,68.3138
78,79,65.81011,68.18333
79,80,66.01812,68.51056
80,81,65.53742,68.12014
81,82,65.73346,68.31563
82,83,66.77424,68.04774
83,84,66.67869,68.61273
84,85,66.97585,67.9425
85,86,66.94021,68.08381
86,87,66.84575,68.36754
87,88,67.12008,67.85181
88,89,67.74181,68.19806
89,90,68.27194,68.01897
90,91,67.60691,68.23431
91,92,68.44736999999999,67.89742
92,93,67.65831999999999,68.62409
93,94,68.71193000000001,67.97912
94,95,69.32025,68.2668
95,96,68.7403,67.94192
96,97,69.13395,68.62071999999999
97,98,69.34995,68.23857
98,99,68.6297,68.58554000000001
99,100,69.58258000000001,68.06568
100,101,70.39517,68.38188000000001
101,102,71.19284,67.75943000000001
102,103,70.82429,68.59991
103,104,71.65366999999999,67.91483000000001
104,105,73.28133000000001,67.83861
105,106,63.037530000000004,68.77561999999999
106,107,63.664280000000005,69.60781999999999
107,108,65.38311,69.69143000000001
108,109,64.60205,69.41490999999999
109,110,66.40661,69.68930999999999
110,111,65.76985,69.20775
111,112,65.66729000000001,69.45626999999999
112,113,66.05712,69.59614
113,114,66.54635,69.27994
114,115,66.5723,69.52338
115,116,66.64876,68.74406
116,117,67.71899,69.30986999999999
117,118,68.48725999999999,69.22570999999999
118,119,67.82769,69.24073
119,120,67.55801,69.4912
120,121,68.07763,69.11921
121,122,69.16715,68.93751
122,123,68.693,69.45774
123,124,68.61779,69.27599000000001
124,125,68.64797,69.22869
125,126,68.61666,68.70546999999999
126,127,70.36485,69.34638000000001
127,128,70.0099,68.87137
128,129,70.13984,69.30261999999999
129,130,70.2073,69.1579
130,131,71.28063,69.62727
131,132,70.90445,69.11014
132,133,72.19036,69.09595999999999
133,134,74.96203,69.03281
134,135,64.88218,69.85677
135,136,65.55174,70.06274
136,137,65.65889,69.89765
137,138,65.92826,70.26185
138,139,65.94198,70.52663000000001
139,140,67.43646,70.52744
140,141,67.48444,69.7865
141,142,67.61344,70.36684
142,143,68.4518,69.97604
143,144,68.49455999999999,69.83308000000001
144,145,68.1056,70.69951
145,146,69.48308,70.16871
146,147,69.07389,70.11632
147,148,69.39251,69.95433
148,149,69.44294000000001,70.31279
149,150,69.52131,69.80903
150,151,70.15463000000001,69.96791999999999
151,152,69.86910999999999,69.93939
152,153,70.44394,69.73486
153,154,70.85393,70.08397
154,155,71.30074,70.01015
155,156,72.13978,70.65025
156,157,72.19045,70.01253
157,158,75.43393,70.09076999999999
158,159,64.51788,71.34319
159,160,66.36335,70.81541999999999
160,161,65.56855,71.44929
161,162,66.78957,71.18675999999999
162,163,66.91193,71.66275999999999
163,164,68.1714,71.39516
164,165,67.50102,70.73612
165,166,67.83492,71.2608
166,167,68.95255,71.04720999999999
167,168,69.26,71.2592
168,169,68.74223,70.89486
169,170,69.74288,71.31732
170,171,70.29942,71.55712
171,172,70.04401999999999,71.17701
172,173,70.23559,71.03412
173,174,70.88075,71.37275
174,175,71.19091,71.64741
175,176,72.37396,71.1205
176,177,73.03345,70.91756
177,178,74.8083,71.66455
178,179,67.39520999999999,72.39198
179,180,67.31523,71.87928000000001
180,181,67.77951999999999,72.34482
181,182,69.33827,72.17265
182,183,68.72404,72.52078
183,184,69.98991,71.98836
184,185,69.75383000000001,72.34482
185,186,70.65942,72.45347
186,187,71.10882,72.26945
187,188,72.4811,71.96844
188,189,72.4801,72.18169
189,190,67.52214000000001,72.7864
190,191,68.23931,73.0414
191,192,68.7997,72.87858
192,193,69.89568,73.17304
193,194,71.48640999999999,73.63274
194,195,70.76482,72.88245
195,196,71.9137,73.18148000000001
196,197,63.08399,74.3209
197,198,68.23241,74.40727
198,199,70.05787,73.76791
199,200,70.83995999999999,73.92119
200,201,72.56944,73.75503
201,202,67.93353,75.56214
202,203,67.54033000000001,75.70222
203,204,72.79855,77.21338
204,205,62.67482,61.288819999999994
205,206,68.19196,74.28343000000001
206,207,65.07215,70.93101999999999
207,208,73.42952,75.34801999999999
208,209,62.94125,61.787580000000005
209,210,62.536669999999994,64.00009
210,211,69.90248000000001,62.4658
211,212,71.07217,73.70465
212,213,71.11059,66.3495
213,214,69.48402,62.20543000000001
214,215,70.18338,65.421
215,216,65.46124,63.9922
216,217,62.04073,62.784580000000005
217,218,63.60063,63.52486
218,219,65.60613000000001,63.49966
219,220,68.02969,62.89658000000001
220,221,61.815709999999996,63.72784
221,222,63.78886,63.73231
222,223,64.89023,64.39579
223,224,65.79072,63.70072
224,225,66.42371,64.44796
225,226,68.80877,64.2795
226,227,61.765209999999996,65.18412
227,228,64.30301999999999,65.10118
228,229,63.69064,65.56277
229,230,64.99662,64.94454
230,231,65.34899,65.14227
231,232,64.81278,65.16843
232,233,65.71736,65.58149
233,234,66.03148,65.63474000000001
234,235,67.04912,64.87191
235,236,67.77521999999999,65.4176
236,237,69.04964,64.7231
237,238,62.1833,65.84559
238,239,62.76393,65.77333
239,240,63.88391,66.67371
240,241,65.41055,66.54726
241,242,64.62347,66.43228
242,243,65.64621,66.3326
243,244,66.16257,66.24935
244,245,65.99538000000001,66.39759000000001
245,246,65.79786,66.69366
246,247,67.42936,66.22114
247,248,67.11933,66.43499
248,249,67.32907,66.65758000000001
249,250,67.86233,65.76873
250,251,68.31609,66.20784
251,252,67.96359,66.30166
252,253,68.68615,65.81894
253,254,71.18085,66.34562
254,255,62.4296,66.88369
255,256,62.88524,66.8162
256,257,64.07313,67.36245
257,258,63.88596999999999,67.68308
258,259,64.8272,67.19885
259,260,65.39653,67.26903
260,261,64.77344000000001,67.45130999999999
261,262,68.66581,68.95907
262,263,65.19783000000001,62.013000000000005
263,264,64.32621,64.10658000000001
264,265,66.08278,66.00879
265,266,69.01679,65.77796
266,267,64.50194,66.94445999999999
267,268,66.07654000000001,66.81229
268,269,65.73631,67.01431
269,270,66.45485,67.43705
270,271,65.63018000000001,66.8442
271,272,66.39423000000001,67.25391
272,273,67.33686999999999,67.52273000000001
273,274,66.83938,67.17782
274,275,66.69739,67.6068
275,276,67.34708,66.8991
276,277,67.35319,66.74675
277,278,67.93575,67.16928
278,279,67.76608,67.23833
279,280,68.11569,66.75589000000001
280,281,68.2548,66.79828
281,282,68.83426999999999,67.488
282,283,69.40758000000001,67.1104
283,284,69.32068000000001,67.06455
284,285,70.48,66.93899
285,286,70.06429,67.54723
286,287,70.63764,66.85661999999999
287,288,62.41134,67.70971
288,289,63.15274,67.88296
289,290,63.51409,68.66534
290,291,63.91446,68.58164000000001
291,292,64.61683000000001,68.44493
292,293,64.86185,68.41199
293,294,65.91332,68.44665
294,295,66.1992,68.38258
295,296,66.45978000000001,67.92987
296,297,65.50286,68.3033
297,298,66.87795,67.97479
298,299,67.0791,68.18304
299,300,66.83256,68.57984
300,301,67.18231,68.56974
301,302,66.51763000000001,67.81854
302,303,66.95295,67.8796
303,304,66.63586,68.22794
304,305,68.18453000000001,68.01258
305,306,67.60565,67.85023000000001
306,307,68.27918000000001,67.80077
307,308,67.97994,68.59968
308,309,69.00094,68.08671
309,310,69.31139,67.87656
310,311,68.88641,68.47849000000001
311,312,68.94824,68.60006
312,313,69.42186,68.07838000000001
313,314,69.49516,68.08199
314,315,70.34647,67.73210999999999
315,316,69.92358,68.4132
316,317,70.69078,68.59541
317,318,70.56571,68.28458
318,319,72.40997,68.06489
319,320,72.47685,68.41445
320,321,62.721180000000004,69.36998
321,322,63.9001,69.00435
322,323,64.50433000000001,69.37297
323,324,64.81813000000001,68.89496
324,325,65.37581999999999,69.37382
325,326,65.82611999999999,69.34415
326,327,66.29436,68.96686
327,328,65.81042,69.59886999999999
328,329,66.80854000000001,69.24597
329,330,67.16724,69.68301
330,331,67.30525,68.90541
331,332,67.54576999999999,69.07283000000001
332,333,67.86855,69.03296999999999
333,334,68.35003,69.18202
334,335,67.60818,69.64233
335,336,68.48397,68.82818
336,337,68.56724,69.24165
337,338,69.07405,69.10265
338,339,68.56831,68.98512
339,340,69.15373000000001,69.31551
340,341,68.60744,69.20435
341,342,68.5443,68.93765
342,343,69.65536,69.36661
343,344,70.41632,68.71181
344,345,69.97528,68.75662
345,346,70.26613,69.35439000000001
346,347,71.31667,69.42891
347,348,71.29178,69.52003
348,349,72.59442,69.2275
349,350,64.40268,69.95069000000001
350,351,64.9127,69.9199
351,352,66.34756,69.98123000000001
352,353,66.04290999999999,69.74221999999999
353,354,65.69476999999999,69.82326
354,355,66.71512,69.90223
355,356,66.64971,70.2992
356,357,68.33241,69.83745
357,358,67.94335,69.94847
358,359,67.96734000000001,70.27479
359,360,68.27656999999999,70.67752
360,361,68.75008000000001,70.38903
361,362,69.05441,70.37578
362,363,69.00755,70.60668000000001
363,364,69.39488,70.16920999999999
364,365,69.7628,69.85223
365,366,69.6464,70.23353
366,367,70.45427,70.28373
367,368,69.89851999999999,70.33881
368,369,70.984,69.81443
369,370,71.22015,70.54739000000001
370,371,71.45442,69.96746
371,372,71.60965999999999,69.73702
372,373,73.20296,69.8604
373,374,63.89131999999999,70.87111
374,375,65.99384,71.36657
375,376,66.0424,71.1878
376,377,67.47658,70.75001
377,378,66.68526999999999,70.72998
378,379,68.27034,71.32092
379,380,67.72898,70.88794
380,381,68.28372,70.9085
381,382,68.39453,70.87661999999999
382,383,69.12925,71.19803
383,384,69.10844,71.31925
384,385,69.74195999999999,71.22916
385,386,69.9987,71.35939
386,387,69.56148,71.60205
387,388,69.97779,70.97309
388,389,70.88691,71.1886
389,390,70.64686999999999,71.40319000000001
390,391,72.26404000000001,71.39524
391,392,71.50569,70.88752
392,393,73.01402,71.27449
393,394,66.20254,72.10289
394,395,67.26312,72.03197
395,396,67.8086,71.9969
396,397,69.08284,71.72577
397,398,69.35106999999999,71.92914
398,399,69.59962,72.20518
399,400,70.08948000000001,72.29401
400,401,70.18385,72.5854
401,402,71.26955,72.04673000000001
402,403,72.07717,71.80541
403,404,72.33894000000001,71.80464
404,405,67.06775999999999,73.06559
405,406,67.85929,73.44548
406,407,69.07274,73.19223000000001
407,408,69.59893000000001,73.37471
408,409,69.73728,73.22554000000001
409,410,70.54066,72.88356999999999
410,411,72.40961999999999,72.77826
411,412,72.78889000000001,73.26989
412,413,68.10144,73.96165
413,414,68.6106,74.64341999999999
414,415,71.293,73.92565
415,416,72.09445,74.58766999999999
416,417,74.69236,74.31029000000001
417,418,71.16246,75.10003
418,419,68.30804,77.15504
419,420,60.418569999999995,60.78204
420,421,63.944590000000005,62.36303
421,422,63.068490000000004,66.40186
422,423,63.98036,58.50708
423,424,73.89524,70.00052
424,425,72.03687,70.99433
425,426,61.02471,64.96417
426,427,65.39914,70.47639000000001
427,428,71.96564000000001,69.23383000000001
428,429,71.29643,64.90184
429,430,65.15836999999999,68.7749
430,431,68.90263,69.85805
431,432,64.45192,62.52373000000001
432,433,63.994690000000006,63.28805
433,434,66.46124,63.52861
434,435,67.12556,62.874559999999995
435,436,62.27941,63.91754
436,437,63.8488,64.32325
437,438,65.43611999999999,64.22405
438,439,65.62145,64.59643
439,440,66.16956,64.28548
440,441,67.62675,63.78835
441,442,60.213930000000005,65.66404
442,443,62.99378000000001,64.80838
443,444,63.572390000000006,65.63528000000001
444,445,65.15088,64.74897
445,446,65.13462,64.79081
446,447,64.79732,65.10988
447,448,66.24856,65.55215
448,449,66.22743,65.30083
449,450,66.6056,65.1426
450,451,67.99167,65.09433
451,452,69.04862,64.81397
452,453,62.12902,65.95058
453,454,63.16226999999999,66.37510999999999
454,455,64.45496999999999,66.38624
455,456,63.754830000000005,66.31904
456,457,64.63959,65.80919
457,458,64.59106,66.09555999999999
458,459,66.06003,66.49077
459,460,65.98544,66.32632
460,461,65.66176,66.59779
461,462,67.11501,66.00909
462,463,67.31302,66.45585
463,464,67.16149,66.00818000000001
464,465,68.38679,66.46605
465,466,67.64175,66.37783
466,467,67.55466,66.34685
467,468,68.53614,66.31558000000001
468,469,70.02702,66.62303
469,470,61.07411999999999,66.79229000000001
470,471,62.72387,67.5336
471,472,64.28641999999999,67.15587
472,473,64.11073,66.78050999999999
473,474,63.68318000000001,67.25544000000001
474,475,64.68393,66.79006
475,476,64.66753,66.88298
476,477,67.95848000000001,68.1121
477,478,64.60933,63.615719999999996
478,479,66.07775,63.17978000000001
479,480,65.25267,65.67211
480,481,69.67201,67.23403
481,482,65.33965,67.4089
482,483,65.54375,67.57913
483,484,66.1112,67.20643000000001
484,485,66.22968,67.10018000000001
485,486,66.00879,66.80556999999999
486,487,66.03248,67.09308
487,488,65.94624,66.91372
488,489,67.09734,66.77528000000001
489,490,66.98893000000001,66.97572
490,491,67.38837,67.66639
491,492,67.4075,67.62089
492,493,67.31108,67.66841
493,494,68.27150999999999,67.32571999999999
494,495,68.33586,67.04153000000001
495,496,67.56752,66.96445
496,497,68.23182,67.07223
497,498,69.07604,67.169
498,499,68.77033,67.48076999999999
499,500,70.49154,67.67057
500,501,70.00766999999999,66.86465
501,502,69.52006999999999,67.04437
502,503,61.50617,67.72523000000001
503,504,62.93875,68.52969
504,505,64.10318000000001,67.8741
505,506,63.851569999999995,67.84693
506,507,65.08731,68.26632
507,508,64.62588000000001,68.18364
508,509,65.8912,68.55723
509,510,66.24386,67.77136999999999
510,511,65.66031,67.92976
511,512,66.05344000000001,67.72522
512,513,66.30711,67.98916
513,514,67.15303,68.0679
514,515,66.90986,67.77199999999999
515,516,66.89435999999999,68.11035
516,517,66.56566,68.16623
517,518,67.23789000000001,68.61054
518,519,67.05684000000001,68.2893
519,520,67.94515,68.38263
520,521,67.94026,68.6212
521,522,67.84234000000001,68.27802
522,523,67.91887,67.93914000000001
523,524,68.63961,67.7105
524,525,68.60477,68.351
525,526,69.04035999999999,68.14712
526,527,69.03336,67.97421
527,528,69.12496999999999,68.23682
528,529,68.53779,68.05699
529,530,70.24335,68.49856
530,531,69.84308,68.58894000000001
531,532,69.90057,67.74098000000001
532,533,71.48946,68.69765
533,534,72.37013,68.63531
534,535,71.94413,68.37844
535,536,61.019040000000004,69.11352
536,537,63.0108,69.35385
537,538,64.5793,69.5135
538,539,65.39658,69.11
539,540,64.84995,69.64324
540,541,65.54542,69.40655
541,542,65.56421,69.18575
542,543,66.09747,68.80709
543,544,67.40602,69.11679000000001
544,545,66.5839,69.02705999999999
545,546,67.41035,69.05703000000001
546,547,67.21634,69.14581
547,548,68.23175,68.7308
548,549,67.88053000000001,68.9798
549,550,68.0153,68.95303
550,551,67.69332,69.1639
551,552,68.85462,68.81649
552,553,68.73264,68.73746
553,554,69.0711,69.00102
554,555,68.79964,69.28222
555,556,68.79876,69.37676
556,557,69.32240999999999,68.90879
557,558,69.60923000000001,69.32318000000001
558,559,69.76071,69.63871999999999
559,560,70.1611,69.43581
560,561,70.12109,68.97885
561,562,71.10802,69.54252
562,563,71.44164,68.73496999999999
563,564,71.75005999999999,69.20127
564,565,64.35591,70.36166999999999
565,566,65.16253,70.10118
566,567,66.09529,70.39506999999999
567,568,65.78674000000001,70.03877
568,569,65.53927,69.76556
569,570,66.71703000000001,70.39131
570,571,67.17284000000001,70.0372
571,572,67.16853,70.25908000000001
572,573,68.06061,69.87080999999999
573,574,67.85988,70.69845
574,575,68.1968,70.25756
575,576,69.29536999999999,69.7177
576,577,68.84066999999999,70.31993
577,578,69.18095,69.95735
578,579,68.69659,69.72691
579,580,69.45833,70.22698000000001
580,581,70.0483,70.02038
581,582,69.6916,70.32035
582,583,70.20658,70.39947
583,584,70.79086,69.78074000000001
584,585,70.87977,69.7598
585,586,71.30702,70.53827
586,587,72.3266,70.03449
587,588,72.7824,70.59135
588,589,64.40052,71.13378
589,590,64.89121,71.15371
590,591,65.84506,71.03018
591,592,67.35461,70.93936
592,593,67.44953000000001,70.78603000000001
593,594,67.86439,71.50695
594,595,67.92443,71.57023000000001
595,596,68.49998000000001,70.83563000000001
596,597,67.60602,70.96118
597,598,69.37288000000001,71.55428
598,599,69.34931,71.08274
599,600,69.48306,71.49587
600,601,70.21887,71.36997
601,602,70.02161,71.49891
602,603,69.83698000000001,71.01177
603,604,69.6041,71.62784
604,605,71.49829,71.36701
605,606,72.16894,71.23425999999999
606,607,72.41045,70.90129
607,608,72.52521,71.53087
608,609,64.6702,72.441
609,610,66.78416999999999,72.5999
610,611,67.83400999999999,71.79167
611,612,68.15907,72.00806
612,613,69.19301,72.01746
613,614,68.86739,72.44981
614,615,70.11126,71.92864
615,616,70.12007,72.0908
616,617,71.03690999999999,72.57398
617,618,71.43196,72.53335
618,619,72.04564,71.78483
619,620,72.738,72.57594
620,621,68.02564,73.06795
621,622,69.04939,73.18852
622,623,68.86355999999999,73.39371
623,624,69.63421,73.3754
624,625,71.24085,73.67679
625,626,71.95679,72.84789
626,627,72.89983000000001,72.99608
627,628,65.86028,74.67822
628,629,68.48883000000001,73.8507
629,630,70.72676,74.35692
630,631,72.34581999999999,73.99906
631,632,72.59921999999999,73.92525
632,633,68.82986,75.67784
633,634,73.49987,76.10484
634,635,70.0599,78.2476
635,636,67.9291,61.896190000000004
636,637,64.66998000000001,69.86215
637,638,60.7795,62.26801
638,639,74.94058000000001,71.40839
639,640,70.64925,71.60925
640,641,60.915259999999996,65.51351
641,642,65.28934,71.86574
642,643,71.362,71.16645
643,644,71.66893,64.53321
644,645,62.688680000000005,65.25053
645,646,71.39326,69.62871
646,647,66.56302,65.10223
647,648,67.18788,61.03526
648,649,62.532,63.12132
649,650,64.85512,63.5968
650,651,66.94161,63.478480000000005
651,652,62.3603,63.831619999999994
652,653,63.58145,64.18388
653,654,65.44633,64.66888
654,655,65.00539,64.06363
655,656,66.43717,64.38072
656,657,66.6676,64.60295
657,658,59.4898,64.81735
658,659,63.00108,65.22864
659,660,64.0892,65.62354
660,661,64.0753,65.62755
661,662,64.52103000000001,64.8584
662,663,65.19230999999999,65.6482
663,664,66.30604,65.6904
664,665,66.03081,65.58218000000001
665,666,66.83096,65.08945
666,667,68.19724000000001,64.87234000000001
667,668,68.6599,65.68794
668,669,61.293690000000005,66.54460999999999
669,670,63.26089,66.23255
670,671,63.861619999999995,65.91034
671,672,64.13176,66.29881999999999
672,673,64.81105,66.33603000000001
673,674,64.55986999999999,66.19024
674,675,66.19436999999999,66.12728
675,676,66.5,66.1938
676,677,66.43436,65.82389
677,678,67.30468,66.61389
678,679,67.36559,66.45299
679,680,67.29162,66.25633
680,681,67.69874,66.53703
681,682,68.38221,66.28457
682,683,67.76711999999999,65.90354
683,684,69.29587,66.61969
684,685,69.66476999999999,66.59349
685,686,60.03436,67.30641
686,687,62.1356,67.41523000000001
687,688,63.64046999999999,67.51658
688,689,63.82278,66.94071
689,690,64.46555,67.11246
690,691,64.73798000000001,66.99107
691,692,65.43021,66.94124000000001
692,693,65.07381,68.06898000000001
693,694,69.29517,67.47908000000001
694,695,67.67996,63.00731
695,696,64.94266999999999,67.40208
696,697,69.47933,68.75690999999999
697,698,65.05963,66.90827
698,699,65.01253,67.28305
699,700,65.61963,67.15978
700,701,65.94819,67.12405
701,702,65.68803,67.07313
702,703,65.87689,67.17665
703,704,65.91481,66.74724
704,705,67.41946,66.81865
705,706,66.53833,67.43735
706,707,67.41995,67.37321999999999
707,708,67.21977,66.96049000000001
708,709,67.33721,67.40154
709,710,68.11283,66.91834
710,711,68.02017,66.93007
711,712,68.02829,66.78425
712,713,68.35139000000001,66.7842
713,714,68.80254000000001,67.15158000000001
714,715,69.49306999999999,67.45025
715,716,70.2297,67.68985
716,717,69.71996999999999,67.13767
717,718,70.16651,67.60589
718,719,61.07369,67.96334
719,720,62.66947,68.65674
720,721,64.32254,68.42971999999999
721,722,64.27362,68.01111
722,723,64.96148000000001,68.61891
723,724,64.77221999999999,68.50647
724,725,66.2365,67.77439
725,726,66.10686,68.09836999999999
726,727,66.42772,68.19228000000001
727,728,66.22726999999999,68.54918
728,729,65.87574000000001,68.59413
729,730,67.03017,68.65281999999999
730,731,67.48545,68.40294
731,732,66.7367,68.54259
732,733,66.69181,68.59444
733,734,67.31766,67.87885
734,735,67.1219,68.0454
735,736,67.82592,67.96346
736,737,68.4376,68.55091999999999
737,738,67.74551,68.07785
738,739,68.0934,67.93252
739,740,67.71665,68.5916
740,741,68.99349000000001,67.90890999999999
741,742,69.24616,68.63842
742,743,69.2828,68.6514
743,744,69.26254,68.40634
744,745,68.75605,68.19563000000001
745,746,69.62519,68.3391
746,747,69.61941999999999,68.13175
747,748,69.94715,67.79551
748,749,70.58915999999999,68.24471
749,750,72.34058,67.96366
750,751,71.56142,68.02669
751,752,72.94457,68.07695
752,753,63.33776999999999,69.23339
753,754,64.3445,69.22874
754,755,65.14076999999999,68.9062
755,756,65.2424,69.33247
756,757,65.90397,69.53206
757,758,65.98763000000001,69.02418
758,759,65.57065,69.26288000000001
759,760,65.82733,69.55433000000001
760,761,66.88576,69.3664
761,762,66.98594,68.96569000000001
762,763,67.41537,69.33038
763,764,67.93319,69.10425
764,765,67.77812,69.29199
765,766,68.44999,69.26009
766,767,68.32281,68.71424
767,768,68.35148000000001,69.48488
768,769,68.73678000000001,69.48141
769,770,68.97673,68.88311
770,771,69.31931,68.83524
771,772,68.80442,69.42378000000001
772,773,68.90434,68.82387
773,774,69.80381,69.06951
774,775,69.66712,69.18528
775,776,70.38051999999999,69.26989
776,777,70.29892,68.83726999999999
777,778,71.02634,69.11594000000001
778,779,71.28432,69.39569
779,780,72.03259,68.70258000000001
780,781,63.265390000000004,70.39288
781,782,64.87623,70.49606
782,783,65.72721999999999,70.11816999999999
783,784,66.13831,69.75304
784,785,66.48902,70.25238
785,786,66.06395,70.28837
786,787,66.73532,69.71807
787,788,67.12329,70.13835
788,789,67.57160999999999,70.41752
789,790,68.18285999999999,69.91638
790,791,68.33868000000001,69.7803
791,792,68.14658,69.90789000000001
792,793,69.17022,70.29221
793,794,69.17596999999999,70.20136
794,795,68.52789,70.42766
795,796,68.84874,70.40239
796,797,69.69833,70.65713000000001
797,798,69.86528,69.7276
798,799,70.48646,70.45174
799,800,71.16238,70.52535999999999
800,801,70.58946,70.45682
801,802,70.54353,70.52011
802,803,72.38576,70.25621
803,804,73.18522,70.32714
804,805,64.12344,71.39933
805,806,64.62855,71.03487
806,807,65.74244,71.61276
807,808,67.11563000000001,70.90129
808,809,66.81497,71.36831
809,810,68.38001,71.46158
810,811,68.33835,71.22939000000001
811,812,68.25066,71.59368
812,813,68.36488,71.6476
813,814,68.67873,71.33885
814,815,68.70293000000001,71.13133
815,816,69.0466,71.52388
816,817,70.17375,70.95837
817,818,69.86849000000001,71.48199
818,819,70.15821,70.85433
819,820,70.24204,71.41922
820,821,71.41811,71.30872
821,822,70.66031,71.22321
822,823,72.42614,71.4506
823,824,73.04341,70.76122
824,825,64.6891,72.65576
825,826,67.09928000000001,71.96434
826,827,67.79858,72.3071
827,828,68.37299,72.2446
828,829,69.19364,72.38029
829,830,68.5938,72.04211
830,831,69.86969,71.77644000000001
831,832,70.17952,72.54876999999999
832,833,70.51811,72.57381
833,834,71.00743,71.90584
834,835,71.83086,72.62021999999999
835,836,72.81121,72.4218
836,837,67.95451,73.13823000000001
837,838,67.81317,73.60773
838,839,69.32812,73.2649
839,840,70.45127,73.0769
840,841,71.38916,73.69792
841,842,72.31022,73.60551
842,843,71.8821,72.87015
843,844,64.61601,73.90142
844,845,67.75381999999999,74.32431
845,846,69.90335,73.87776
846,847,70.87039,74.20971999999999
847,848,72.71533000000001,74.47833
848,849,69.03941999999999,75.07304
849,850,72.44463,76.3516
850,851,69.07253,78.36479
851,852,70.1758,61.220209999999994
852,853,72.37219,72.63356
853,854,59.637769999999996,64.94291
854,855,73.27736999999999,73.02984000000001
855,856,68.12621,71.81569
856,857,63.15234,65.29123
857,858,66.00489,60.90911
858,859,71.45303,72.131
859,860,68.1456,70.98853000000001
860,861,65.25527,61.7019
861,862,70.41584,67.51436
862,863,68.38452,64.37789000000001
863,864,61.89133,63.2825
864,865,64.98391,63.478919999999995
865,866,66.21887,63.66235
866,867,59.483909999999995,63.946369999999995
867,868,62.77645,63.938309999999994
868,869,63.865069999999996,63.947219999999994
869,870,64.56486,64.08187
870,871,65.60265,64.68701999999999
871,872,66.28333,64.38337
872,873,70.55256,63.911319999999996
873,874,62.14539,64.84281999999999
874,875,64.37906,65.33216
875,876,64.35191,65.2375
876,877,64.91304000000001,65.47348000000001
877,878,65.33085,65.16309
878,879,65.17545,65.35727
879,880,66.10285,65.59545
880,881,66.05004,64.70258000000001
881,882,67.38231,64.76966
882,883,67.83999,65.55892
883,884,70.27309,65.42338000000001
884,885,63.19263,66.54624
885,886,63.66834,65.70133
886,887,64.12671,66.12315
887,888,64.71388,66.2678
888,889,65.14662,66.55539
889,890,65.94428,66.42398
890,891,65.67785,66.50633
891,892,65.95134,66.27712
892,893,67.30819,66.42142
893,894,66.69404,66.25827
894,895,66.56885,66.1285
895,896,66.80951,66.53558000000001
896,897,68.24011,66.32575
897,898,67.5344,66.11991
898,899,68.4157,65.87925
899,900,69.09588000000001,65.70978000000001
900,901,70.81036,66.10198000000001
901,902,61.681830000000005,67.57236999999999
902,903,63.04493000000001,67.4361
903,904,64.34945,67.00761
904,905,63.893359999999994,67.21048
905,906,65.48176,67.1921
906,907,64.726,67.39528
907,908,64.65128,67.44979000000001
908,909,67.47270999999999,68.18883000000001
909,910,66.76701,62.74094
910,911,64.98147,66.34954
911,912,69.38684,65.69966
912,913,63.7123,68.36264
